customerID,SeniorCitizen,tenure,MultipleLines,InternetService,TechSupport,Contract,MonthlyCharges,TotalCharges,Churn,StreamersWithTechSupport,Safer,Family,OnlinePayment,All,ExpectedRechargeTimes,MonthlyChargesBin
7479-NITWS,0,7,1,0,0,1,89.35,631.85,1,1,0,0,0,0,7.0,1
4632-PAOYU,0,22,0,2,0,12,19.95,433.5,0,0,0,1,0,0,1.8333333333333333,0
8946-BFWSG,0,63,1,2,0,24,25.25,1573.05,0,0,0,1,0,0,2.625,0
4501-VCPFK,0,26,0,1,1,1,35.75,1022.5,0,0,0,0,0,0,26.0,0
8884-ADFVN,1,7,1,0,0,1,101.95,700.85,1,1,0,0,1,0,7.0,1
8938-UMKPI,0,47,1,0,0,1,106.4,5127.95,1,1,0,0,1,0,47.0,1
6979-TNDEU,0,8,0,2,0,1,19.2,156.85,0,0,0,0,0,0,8.0,0
8410-BGQXN,0,4,0,2,0,1,19.4,93.4,0,0,0,0,0,0,4.0,0
3778-FOAQW,0,24,0,2,0,12,20.15,456.85,0,0,0,0,0,0,2.0,0
1474-JUWSM,0,58,1,1,1,12,68.4,3972.25,0,1,0,0,1,0,4.833333333333333,0
0953-LGOVU,0,12,0,1,1,1,35.5,432.25,0,0,0,1,0,0,12.0,0
9624-EGDEQ,0,37,0,2,0,24,19.8,813.3,0,0,0,0,0,0,1.5416666666666667,0
7243-LCGGZ,0,1,0,2,0,1,20.9,20.9,0,0,0,0,0,0,1.0,0
0952-KMEEH,0,13,1,0,0,1,98.15,1230.25,1,1,0,0,0,0,13.0,1
3458-IDMFK,0,25,0,2,0,24,20.75,499.4,0,0,0,0,0,0,1.0416666666666667,0
5897-ZYEKH,1,67,1,0,0,12,105.6,7112.15,0,1,0,0,1,0,5.583333333333333,1
6689-VRRTK,1,44,1,0,0,12,109.8,4860.35,0,1,1,0,0,0,3.6666666666666665,1
8999-BOHSE,1,11,0,0,0,1,89.7,1047.7,1,1,0,0,0,0,11.0,1
2974-GGUXS,1,36,1,0,0,1,91.95,3301.05,0,1,0,0,0,0,36.0,1
6082-GLJIX,0,18,0,2,0,1,19.25,331.35,0,0,0,0,0,0,18.0,0
7054-DMVAS,0,54,0,1,0,24,65.3,3512.9,0,1,0,0,0,0,2.25,0
5453-AXEPF,0,17,1,0,0,1,80.5,1336.9,0,0,0,0,0,0,17.0,1
4349-GFQHK,0,1,1,1,0,1,54.35,54.35,1,0,0,0,0,0,1.0,0
1934-MKPXS,0,33,0,2,0,12,20.1,620.55,0,0,0,1,0,0,2.75,0
8495-PRWFH,1,42,1,1,0,1,55.65,2421.75,0,0,0,0,0,0,42.0,0
9530-EHPOH,0,11,1,1,0,1,53.75,608.0,1,0,0,0,0,0,11.0,0
8910-LEDAG,1,34,0,0,0,1,71.55,2427.35,0,0,0,0,0,0,34.0,1
1930-WNXSB,0,58,0,0,0,1,92.85,5305.05,0,1,0,1,1,0,58.0,1
6064-ZATLR,0,27,0,1,0,24,52.85,1498.65,0,0,0,0,0,0,1.125,0
3023-GFLBR,0,33,1,0,0,1,86.15,2745.7,1,1,0,1,0,0,33.0,1
5922-ABDVO,0,19,1,0,0,1,89.65,1761.05,1,1,0,0,0,0,19.0,1
2211-RMNHO,0,68,1,1,1,24,85.3,5560.0,0,1,0,1,0,0,2.8333333333333335,1
5569-IDSEY,0,71,1,0,0,12,105.7,7472.15,0,1,0,0,0,0,5.916666666666667,1
4909-JOUPP,1,72,1,0,1,24,109.7,7898.45,0,1,0,0,0,0,3.0,1
4560-WQAQW,0,59,1,1,1,12,68.7,4070.95,0,1,0,0,0,0,4.916666666666667,0
1261-FWTTE,1,23,0,1,0,1,34.65,768.45,0,1,0,0,0,0,23.0,0
7396-VJUZB,0,4,0,1,0,1,45.25,155.35,0,0,0,1,0,0,4.0,0
8690-ZVLCL,0,68,1,1,1,24,88.0,6161.9,0,1,1,1,0,1,2.8333333333333335,1
3370-GQEAL,0,30,1,0,0,1,85.45,2509.95,0,1,0,1,0,0,30.0,1
9137-UIYPG,0,35,0,0,1,1,106.9,3756.45,0,1,0,1,1,0,35.0,1
9402-ORRAH,1,15,0,0,0,1,91.5,1400.3,0,1,0,0,1,0,15.0,1
4616-ULAOA,0,65,1,0,1,24,110.8,7245.9,0,1,0,1,0,0,2.7083333333333335,0
0330-IVZHA,0,5,0,0,0,1,69.95,330.15,1,0,0,0,0,0,5.0,0
1333-PBMXB,0,54,1,2,0,12,24.75,1342.15,0,0,0,1,0,0,4.5,0
5331-RGMTT,1,54,1,0,0,1,99.05,5295.7,0,1,0,0,0,0,54.0,1
0486-LGCCH,0,11,0,2,0,24,19.65,225.75,0,0,0,1,0,0,0.4583333333333333,0
5248-YGIJN,0,72,1,1,1,24,90.25,6369.45,0,1,1,0,0,0,3.0,1
9018-PCIOK,0,55,0,1,0,24,64.75,3617.1,0,1,0,0,0,0,2.2916666666666665,0
3143-ILDAL,0,56,1,0,1,1,94.45,5124.6,1,1,0,0,1,0,56.0,1
2027-DNKIV,0,37,0,1,1,12,58.75,2203.1,0,0,0,1,0,0,3.0833333333333335,0
7621-VPNET,0,42,1,0,1,1,85.9,3729.75,0,0,0,0,0,0,42.0,1
5281-BUZGT,1,36,1,0,0,1,90.85,3186.7,1,1,0,0,1,0,36.0,1
5201-USSQZ,0,26,0,0,1,1,85.9,2196.45,0,1,0,0,0,0,26.0,1
6952-OMNWB,1,68,1,0,0,1,80.35,5589.3,0,0,0,0,0,0,68.0,1
9531-NSBMR,0,36,0,2,0,12,19.25,679.8,0,0,0,0,0,0,3.0,0
3329-WDIOK,0,3,0,1,0,1,50.6,155.35,1,1,0,0,1,0,3.0,0
7133-VBDCG,0,25,0,0,0,1,79.85,2015.35,1,0,0,0,0,0,25.0,1
2026-TGDHM,0,7,0,0,0,1,79.3,523.15,1,1,0,0,1,0,7.0,1
4504-YOULA,0,35,1,1,0,1,59.45,2136.9,0,0,0,1,0,0,35.0,0
0471-ARVMX,1,62,1,0,0,12,104.85,6312.9,0,1,0,0,1,0,5.166666666666667,1
0239-OXEXL,0,46,1,0,0,1,84.25,3847.6,0,0,0,0,0,0,46.0,1
2452-KDRRH,1,67,1,0,0,1,101.4,6841.05,0,1,0,0,0,0,67.0,1
7641-EUYET,1,46,1,0,0,1,100.7,4541.2,1,1,1,1,1,1,46.0,1
6994-ORCWG,0,14,1,1,0,12,54.25,773.2,0,0,0,0,0,0,1.1666666666666667,0
0231-LXVAP,0,1,0,0,1,1,75.9,75.9,1,0,0,0,1,0,1.0,1
9389-ACWBI,0,5,0,0,0,1,69.95,320.4,0,0,0,1,0,0,5.0,0
0464-WJTKO,0,72,0,2,0,24,20.1,1460.85,0,0,0,1,0,0,3.0,0
5639-NTUPK,0,13,0,1,0,1,52.1,670.65,0,0,0,0,0,0,13.0,0
2826-DXLQO,1,7,0,1,0,1,29.8,220.45,0,0,0,0,0,0,7.0,0
8466-PZBLH,0,67,1,0,1,24,104.6,6885.75,0,1,0,1,0,0,2.7916666666666665,1
1587-FKLZB,1,66,1,0,0,1,99.5,6822.15,1,1,0,1,0,0,66.0,1
0871-URUWO,0,13,1,0,0,1,102.25,1359.0,1,1,0,0,0,0,13.0,1
0311-QYWSS,0,6,0,1,0,1,49.45,314.6,0,0,0,0,1,0,6.0,0
6461-PPAXN,0,35,0,1,1,12,54.95,1916.0,0,0,0,1,0,0,2.9166666666666665,0
9970-QBCDA,0,6,0,2,0,1,19.7,129.55,0,0,0,0,0,0,6.0,0
2717-HVIZY,0,8,0,2,0,1,20.05,163.6,0,0,0,0,0,0,8.0,0
3301-VKTGC,0,68,1,0,0,12,85.5,5696.6,0,0,0,1,0,0,5.666666666666667,1
6961-VCPMC,1,46,0,0,0,1,80.4,3605.2,1,1,0,0,1,0,46.0,1
3620-EHIMZ,0,52,0,2,0,24,19.35,1031.7,0,0,0,1,0,0,2.1666666666666665,0
4671-VJLCL,0,63,1,1,1,24,79.85,4861.45,0,1,1,0,0,0,2.625,1
0637-YLETY,0,16,1,0,0,1,95.6,1555.65,1,1,0,0,0,0,16.0,1
1374-DMZUI,1,4,1,0,0,1,94.3,424.45,1,1,0,0,1,0,4.0,1
4578-PHJYZ,0,52,0,1,1,12,68.75,3482.85,0,1,0,1,1,0,4.333333333333333,0
0704-VCUMB,0,61,0,2,0,24,20.25,1278.8,0,0,0,0,0,0,2.5416666666666665,0
0667-NSRGI,0,48,1,1,1,12,69.55,3435.6,0,1,0,0,0,0,4.0,0
1636-NTNCO,1,4,0,1,0,1,50.95,207.35,0,1,0,0,0,0,4.0,0
1254-IZEYF,1,31,1,0,0,1,99.95,3186.65,1,1,0,0,1,0,31.0,1
3896-ZVNET,0,24,1,2,0,24,24.7,571.75,0,0,0,1,0,0,1.0,0
1561-BWHIN,0,19,0,2,0,12,19.8,344.5,0,0,0,1,0,0,1.5833333333333333,0
8996-ZROXE,1,57,0,1,1,12,53.5,3035.8,0,0,0,0,1,0,4.75,0
6629-CZTTH,0,1,0,1,0,1,55.7,55.7,1,1,0,0,0,0,1.0,0
9278-VZKCD,1,52,1,0,0,1,109.1,5647.95,0,1,1,0,1,0,52.0,1
7321-VGNKU,0,2,0,0,0,1,70.35,120.25,0,0,0,0,1,0,2.0,1
7356-AYNJP,0,4,1,2,0,12,23.9,97.5,0,0,0,0,0,0,0.3333333333333333,0
9084-OAYKL,0,58,0,2,0,24,20.8,1212.25,0,0,0,0,0,0,2.4166666666666665,0
4797-AXPXK,0,1,0,1,1,1,60.0,60.0,1,0,0,0,1,0,1.0,0
2979-SXESE,0,17,1,0,0,1,94.4,1607.2,1,1,0,1,0,0,17.0,1
3873-NFTGI,0,14,1,1,0,1,55.5,767.55,0,0,0,0,0,0,14.0,0
9961-JBNMK,1,21,0,0,0,1,96.8,2030.3,1,1,0,0,0,0,21.0,1
9621-OUPYD,0,25,0,2,0,12,20.2,507.9,0,0,0,0,0,0,2.0833333333333335,0
8409-WQJUX,0,25,0,1,1,12,54.2,1423.15,0,1,0,0,0,0,2.0833333333333335,0
2931-FSOHN,1,13,0,1,0,1,59.9,788.35,0,1,0,0,1,0,13.0,0
4086-YQSNZ,1,3,0,0,0,1,80.4,224.05,1,1,0,0,1,0,3.0,1
7711-YIJWC,0,61,0,1,1,12,84.9,5264.5,0,1,1,1,0,1,5.083333333333333,1
9675-ICXCT,0,72,0,1,1,24,80.8,5728.55,0,1,0,1,1,0,3.0,1
8849-PRIQJ,0,67,1,0,1,12,109.4,7281.6,0,1,0,1,1,0,5.583333333333333,1
3055-MJDSB,0,9,0,1,0,1,24.6,190.1,0,0,0,0,0,0,9.0,0
6351-SCJKT,0,3,0,1,1,1,41.35,107.25,0,0,0,0,0,0,3.0,0
8387-UGUSU,0,15,0,2,0,1,20.05,284.3,0,0,0,1,0,0,15.0,0
9402-CXWPL,0,70,1,0,0,12,98.9,6838.6,0,1,0,0,0,0,5.833333333333333,1
5697-GOMBF,1,28,0,1,0,1,35.9,973.65,0,1,0,1,1,0,28.0,0
5702-KVQRD,0,71,0,1,1,24,82.55,5832.65,0,1,0,0,1,0,2.9583333333333335,1
8547-NSBBO,0,35,1,0,1,1,96.75,3403.4,0,0,1,0,0,0,35.0,1
5173-WXOQV,0,2,0,1,1,1,64.2,143.65,0,1,0,0,0,0,2.0,0
3186-AJIEK,0,66,0,0,1,24,105.65,6844.5,0,1,0,0,0,0,2.75,1
2018-PZKMU,0,9,0,0,1,1,103.1,970.45,0,1,0,1,0,0,9.0,1
7029-RPUAV,1,17,1,0,0,1,100.45,1622.45,1,1,0,0,0,0,17.0,1
2001-MCUUW,0,46,1,0,1,24,108.65,4903.2,0,1,0,0,0,0,1.9166666666666667,1
6418-HNFED,0,51,0,1,1,24,83.25,4089.45,0,1,1,0,0,0,2.125,1
7270-BDIOA,0,22,1,0,1,1,90.0,1993.8,1,1,0,0,1,0,22.0,1
2378-HTWFW,1,35,1,0,0,1,91.0,3180.5,0,1,0,0,0,0,35.0,1
3400-ESFUW,0,55,0,1,1,24,57.55,3046.4,1,0,0,1,0,0,2.2916666666666665,0
1389-WNUIB,0,20,1,1,0,12,76.0,1588.75,0,1,0,1,0,0,1.6666666666666667,1
2725-TTRIQ,0,72,1,1,1,24,84.2,5986.55,0,1,0,1,0,0,3.0,1
4419-UJMUS,0,69,1,0,1,24,99.35,6856.45,0,1,0,1,1,0,2.875,1
2692-AQCPF,0,65,1,0,1,12,108.05,7118.9,0,1,0,0,0,0,5.416666666666667,1
5353-WILCI,0,28,0,1,0,1,56.05,1522.65,0,0,0,0,0,0,28.0,0
0323-XWWTN,0,3,1,2,0,24,26.4,121.25,0,0,0,0,0,0,0.125,0
7517-LDMPS,0,12,0,0,0,1,84.6,1017.35,0,1,0,0,1,0,12.0,1
4727-MCYZG,0,1,0,1,0,1,55.55,55.55,0,1,0,0,0,0,1.0,0
5127-BZENZ,0,56,1,1,0,12,65.2,3512.15,0,1,0,1,0,0,4.666666666666667,0
6393-WRYZE,0,34,1,0,0,1,97.65,3207.55,1,1,0,0,1,0,34.0,1
1122-YJBCS,0,69,0,1,0,12,53.65,3804.4,0,0,0,0,0,0,5.75,0
6968-MHOMU,0,58,0,1,0,12,45.0,2689.35,0,1,0,0,0,0,4.833333333333333,0
0080-OROZO,0,35,0,0,1,12,99.25,3532.0,0,1,0,0,1,0,2.9166666666666665,1
5338-YHWYT,0,37,0,1,1,24,61.45,2302.35,0,0,0,0,0,0,1.5416666666666667,0
5688-KZTSN,0,15,0,2,0,1,20.0,288.05,1,0,0,1,1,0,15.0,0
7107-UBYKY,0,35,1,2,0,1,25.75,882.55,0,0,0,1,1,0,35.0,0
4145-UQXUQ,1,8,0,0,0,1,92.1,729.95,1,1,0,0,1,0,8.0,1
3847-BAERP,0,10,0,2,0,1,20.9,247.0,0,0,0,0,0,0,10.0,0
3363-EWLGO,0,5,0,2,0,1,19.95,109.6,0,0,0,0,0,0,5.0,0
5108-ADXWO,0,11,0,0,0,1,73.5,791.75,1,0,0,0,1,0,11.0,1
3530-CRZSB,0,7,0,2,0,1,20.65,155.9,0,0,0,0,0,0,7.0,0
4646-QZXTF,0,7,0,1,1,1,81.25,580.1,0,1,0,0,0,0,7.0,1
4911-BANWH,0,31,1,0,0,1,86.55,2697.4,1,1,0,0,0,0,31.0,1
6729-FZWSY,0,67,0,2,0,12,19.45,1195.95,0,0,0,0,0,0,5.583333333333333,0
8720-RQSBJ,1,1,0,1,0,1,44.0,44.0,0,0,0,0,0,0,1.0,0
3077-RSNTJ,0,6,0,2,0,1,19.7,113.5,0,0,0,1,0,0,6.0,0
2650-GYRYL,0,33,0,2,0,12,19.45,600.25,0,0,0,1,0,0,2.75,0
4990-ALDGW,0,57,0,2,0,24,20.75,1118.8,0,0,0,0,0,0,2.375,0
2971-SGAFL,0,13,1,1,0,1,78.75,995.35,0,1,0,0,1,0,13.0,1
3757-NJYBX,1,32,1,0,0,1,106.35,3520.75,1,1,0,0,0,0,32.0,1
1545-ACTAS,0,48,0,0,0,12,99.7,4977.2,0,1,0,1,0,0,4.0,1
8182-BJDSI,0,28,1,0,0,1,89.95,2625.55,1,1,0,0,1,0,28.0,1
4690-LLKUA,1,17,0,1,0,1,45.05,770.6,1,0,0,0,1,0,17.0,0
4565-EVZMJ,0,47,0,1,1,12,58.9,2813.05,0,0,0,0,0,0,3.9166666666666665,0
5202-IVJNU,0,39,0,1,0,1,30.1,1131.3,1,0,0,0,0,0,39.0,0
5569-KGJHX,0,9,1,0,0,1,85.35,754.65,1,1,0,1,0,0,9.0,1
0277-BKSQP,0,8,0,1,0,1,54.4,475.1,0,1,0,1,1,0,8.0,0
3318-NMQXL,0,3,0,0,0,1,92.0,266.8,0,1,0,0,1,0,3.0,1
5329-KRDTM,1,72,1,1,1,24,77.35,5396.25,0,1,0,0,0,0,3.0,1
6360-SVNWV,1,31,0,0,0,1,73.55,2094.65,0,0,0,0,0,0,31.0,1
3866-MDTUB,0,2,0,1,0,1,70.75,146.9,1,1,0,0,1,0,2.0,1
7579-OOPEC,1,2,0,1,0,1,50.15,115.1,1,0,0,0,0,0,2.0,0
1764-VUUMT,0,66,0,2,0,24,19.95,1269.1,0,0,0,0,0,0,2.75,0
8544-JNBOX,0,72,0,2,0,24,20.8,1521.2,0,0,0,0,0,0,3.0,0
3705-PSNGL,0,45,0,2,0,12,20.4,930.45,1,0,0,0,1,0,3.75,0
2043-WVTQJ,0,1,0,1,0,1,55.7,55.7,0,0,0,0,0,0,1.0,0
4827-USJHP,0,20,0,1,0,1,51.8,1023.85,0,0,0,0,0,0,20.0,0
6608-QQLVK,0,1,0,1,0,1,50.5,50.5,1,0,0,0,1,0,1.0,0
4188-FRABG,0,57,1,0,1,1,103.05,5925.75,0,1,1,0,1,0,57.0,1
8481-YYXWG,0,5,0,0,1,1,89.35,461.7,1,1,0,0,1,0,5.0,1
0164-XAIRP,0,24,0,2,0,24,19.55,470.2,0,0,0,0,0,0,1.0,0
2669-QVCRG,0,41,1,0,0,1,81.3,3190.65,0,0,0,0,0,0,41.0,1
5816-JMLGY,0,70,0,1,1,24,80.4,5717.85,0,1,0,1,0,0,2.9166666666666665,1
0620-DLSLK,0,13,0,0,0,1,81.9,1028.9,0,1,0,0,0,0,13.0,1
1240-HCBOH,0,67,1,2,0,24,26.1,1759.55,0,0,0,0,0,0,2.7916666666666665,0
7407-SUJIZ,0,25,0,2,0,1,20.6,541.5,0,0,0,0,0,0,25.0,0
9965-YOKZB,1,9,1,0,0,1,83.85,790.15,1,1,0,0,1,0,9.0,1
2791-SFVEW,0,9,0,2,0,1,20.15,238.15,0,0,0,0,0,0,9.0,0
2672-TGEFF,0,37,1,0,0,1,88.8,3340.55,0,1,0,1,1,0,37.0,1
9938-ZREHM,0,37,1,1,1,12,72.1,2658.4,0,1,0,0,0,0,3.0833333333333335,1
8183-ONMXC,0,2,0,0,0,1,80.75,159.45,1,1,0,0,0,0,2.0,1
9801-GDWGV,0,39,1,0,0,1,103.45,3994.45,1,1,0,0,1,0,39.0,1
3976-HXHCE,0,72,0,2,0,24,19.3,1414.8,0,0,0,0,0,0,3.0,0
5248-RPYWW,1,72,1,1,1,24,90.15,6716.45,0,1,1,1,0,1,3.0,1
0004-TLHLJ,0,4,0,0,0,1,73.9,280.85,1,0,0,0,1,0,4.0,1
5090-EMGTC,0,59,0,0,1,24,100.05,6034.85,0,1,0,0,0,0,2.4583333333333335,1
3541-ZNUHK,0,55,1,0,0,1,85.1,4600.95,0,0,0,1,1,0,55.0,1
8903-WMRNW,0,15,0,0,0,1,101.75,1669.4,0,1,0,0,0,0,15.0,1
7460-ITWWP,1,45,0,0,0,1,86.1,3861.45,0,1,0,0,1,0,45.0,1
3755-JBMNH,1,16,0,0,0,1,71.8,1167.8,1,0,0,0,0,0,16.0,1
9065-ZCPQX,0,72,1,1,1,24,78.85,5763.15,0,1,1,0,0,0,3.0,1
4402-FTBXC,0,54,0,0,0,1,89.8,4667.0,0,1,0,0,0,0,54.0,1
4431-EDMIQ,0,7,0,1,1,1,75.7,554.05,0,1,1,1,1,1,7.0,1
3173-WSSUE,0,71,0,2,0,24,19.7,1415.85,0,0,0,1,0,0,2.9583333333333335,0
1337-BOZWO,0,18,0,1,0,12,46.4,812.4,0,1,0,1,0,0,1.5,0
2080-GKCWQ,0,2,0,0,0,1,74.95,151.75,0,0,0,0,0,0,2.0,1
2398-YPMUR,1,13,0,0,0,1,70.15,916.75,1,0,0,0,1,0,13.0,1
0186-CAERR,0,71,1,0,1,12,116.3,8309.55,0,1,1,0,0,0,5.916666666666667,0
1089-XZWHH,0,24,0,2,0,24,19.7,494.05,0,0,0,1,0,0,1.0,0
3508-VLHCZ,0,71,1,1,1,24,90.55,6239.05,0,1,1,1,0,1,2.9583333333333335,1
1456-TWCGB,0,4,0,1,0,1,49.25,208.45,0,0,0,0,0,0,4.0,0
0011-IGKFF,1,13,0,0,0,1,98.0,1237.85,1,1,0,0,1,0,13.0,1
8063-RJYNF,0,16,0,0,0,1,94.25,1483.25,1,1,0,0,1,0,16.0,1
9574-RKJIF,0,30,1,0,0,1,94.4,2838.7,1,1,0,1,1,0,30.0,1
3506-LCJDC,0,1,0,2,0,1,19.95,19.95,1,0,0,1,0,0,1.0,0
5228-EXCET,0,13,0,0,0,1,80.85,1008.7,1,1,0,0,1,0,13.0,1
5791-KAJFD,0,56,1,1,0,12,68.75,3808.0,0,1,0,1,0,0,4.666666666666667,0
7319-ZNRTR,0,25,0,2,0,12,19.6,411.15,0,0,0,1,0,0,2.0833333333333335,0
8606-OEGQZ,0,18,1,2,0,24,25.3,454.65,0,0,0,0,0,0,0.75,0
1024-KPRBB,0,38,0,0,0,12,89.1,3342.0,0,1,0,0,0,0,3.1666666666666665,1
3336-JORSO,1,33,1,0,1,1,110.45,3655.45,1,1,0,0,1,0,33.0,0
5458-CQJTA,0,65,0,1,1,24,74.8,4820.15,1,1,0,1,0,0,2.7083333333333335,1
6223-DHJGV,0,42,0,2,0,12,20.65,958.1,0,0,0,0,0,0,3.5,0
1470-PSXNM,0,49,1,0,0,12,93.65,4520.15,0,1,0,1,1,0,4.083333333333333,1
1029-QFBEN,0,1,0,2,0,1,19.55,19.55,1,0,0,0,0,0,1.0,0
9233-PSYHO,1,45,1,0,0,12,100.15,4459.8,0,1,0,0,0,0,3.75,1
8821-KVZKQ,0,70,0,1,1,12,58.4,4113.15,0,1,0,1,0,0,5.833333333333333,0
4537-DKTAL,0,2,0,1,0,1,45.55,84.4,0,0,0,0,0,0,2.0,0
5371-VYLSX,1,50,1,0,0,1,83.4,4113.7,0,0,0,0,1,0,50.0,1
7706-DZNKK,0,11,0,2,0,1,20.45,237.3,0,0,0,0,0,0,11.0,0
4482-EWFMI,0,2,0,0,0,1,69.7,135.2,0,0,0,0,1,0,2.0,0
4750-UKWJK,1,37,0,2,0,12,19.6,727.8,0,0,0,0,0,0,3.0833333333333335,0
9391-LMANN,0,53,0,0,0,12,95.95,5036.9,0,1,1,0,0,0,4.416666666666667,1
1116-FRYVH,0,48,0,1,1,24,39.4,1978.65,0,0,0,1,0,0,2.0,0
1307-TVUFB,1,42,1,0,0,1,79.35,3344.1,0,0,0,0,0,0,42.0,1
7136-RVDTZ,1,70,0,1,0,12,45.25,3264.45,1,1,0,0,1,0,5.833333333333333,0
1478-VPOAD,0,1,0,1,0,1,43.8,43.8,0,0,0,0,0,0,1.0,0
7881-INRLC,0,45,1,0,0,1,100.85,4740.0,1,1,0,0,0,0,45.0,1
8043-PNYSD,0,63,0,2,0,24,19.55,1245.6,0,0,0,1,0,0,2.625,0
0506-YLVKJ,0,46,0,2,0,24,20.2,917.45,0,0,0,1,0,0,1.9166666666666667,0
4029-HPFVY,0,3,0,0,0,1,70.3,220.4,0,0,0,0,0,0,3.0,1
0603-TPMIB,0,59,1,2,0,24,25.45,1534.05,0,0,0,1,0,0,2.4583333333333335,0
9391-DXGGG,1,44,0,0,0,12,89.15,3990.75,0,1,0,0,0,0,3.6666666666666665,1
4521-WFJAI,0,56,1,2,0,24,25.95,1444.05,0,0,0,0,0,0,2.3333333333333335,0
2400-FEQME,0,55,0,2,0,24,20.5,1177.95,0,0,0,1,0,0,2.2916666666666665,0
1170-SASML,0,69,1,0,0,1,85.4,5869.4,0,0,0,0,0,0,69.0,1
2674-MLXMN,1,71,1,0,0,1,99.65,6951.15,0,1,0,0,0,0,71.0,1
9746-YKGXB,0,52,0,1,0,12,44.25,2276.1,0,1,0,1,0,0,4.333333333333333,0
6061-GWWAV,0,41,0,1,0,12,70.2,2894.55,0,1,1,0,0,0,3.4166666666666665,1
6549-YMFAW,1,9,0,2,0,1,21.25,204.55,0,0,0,0,0,0,9.0,0
4572-DVCGN,0,10,0,0,0,1,80.25,846.0,1,1,0,0,0,0,10.0,1
0311-UNPFF,0,26,0,0,0,1,88.8,2274.35,1,1,0,0,0,0,26.0,1
3886-CERTZ,0,72,1,0,1,12,109.25,8109.8,1,1,0,0,1,0,6.0,1
9283-LZQOH,0,13,1,0,0,1,74.4,896.75,1,0,0,1,0,0,13.0,1
8111-BKVDS,0,10,0,1,0,1,40.7,449.3,0,0,1,0,0,0,10.0,0
5956-YHHRX,1,21,1,0,0,1,104.35,2271.85,0,1,0,0,1,0,21.0,1
9290-SHCMB,1,13,0,0,0,1,96.85,1235.55,0,1,0,0,1,0,13.0,1
7663-ZTEGJ,0,29,1,0,1,12,100.55,2830.45,0,1,0,0,0,0,2.4166666666666665,1
7996-BPXHY,0,13,1,2,0,24,25.0,332.5,0,0,0,1,0,0,0.5416666666666666,0
9788-HNGUT,0,72,1,0,1,24,116.95,8594.4,0,1,1,0,0,0,3.0,0
2266-SJNAT,0,72,1,0,1,12,109.15,7789.6,0,1,0,0,0,0,6.0,1
5716-EZXZN,0,65,1,0,1,24,99.05,6416.7,0,1,0,1,0,0,2.7083333333333335,1
4060-LDNLU,0,7,1,0,0,1,96.2,639.7,0,1,0,0,0,0,7.0,1
5844-QVTAT,0,33,0,1,0,12,58.45,1955.4,0,0,1,1,0,0,2.75,0
9150-KPBJQ,0,6,0,2,0,24,19.65,116.85,0,0,0,0,0,0,0.25,0
2773-OVBPK,0,67,1,0,1,24,111.3,7567.2,0,1,0,0,0,0,2.7916666666666665,0
9661-JALZV,0,58,1,2,0,24,24.7,1519.0,0,0,0,0,0,0,2.4166666666666665,0
5696-CEIQJ,0,67,0,0,1,24,103.15,6895.5,0,1,0,1,0,0,2.7916666666666665,1
8380-MQINP,0,55,0,2,0,24,20.3,1079.05,0,0,0,1,0,0,2.2916666666666665,0
0463-TXOAK,0,52,1,2,0,24,25.6,1334.5,0,0,0,0,0,0,2.1666666666666665,0
6508-NJYRO,0,15,0,2,0,12,18.8,294.95,0,0,0,0,0,0,1.25,0
4531-AUZNK,0,51,1,0,1,12,95.15,5000.05,0,1,0,1,0,0,4.25,1
4480-MBMLB,0,36,1,0,0,12,104.8,3886.45,0,1,0,0,0,0,3.0,1
5322-TEUJK,0,71,1,0,1,24,114.6,8100.25,0,1,1,1,0,1,2.9583333333333335,0
5073-WXOYN,0,60,0,1,0,1,50.8,3027.4,1,1,0,0,1,0,60.0,0
4720-VSTSI,0,44,1,0,0,1,84.8,3862.55,1,0,0,0,0,0,44.0,1
3761-FLYZI,1,65,1,0,0,1,108.8,7082.45,0,1,0,0,0,0,65.0,1
6096-EGVTU,0,64,1,2,0,12,24.9,1595.5,0,0,0,1,0,0,5.333333333333333,0
5494-HECPR,0,1,0,0,0,1,80.25,80.25,1,1,0,0,1,0,1.0,1
5461-QKNTN,1,43,1,0,1,1,94.3,3953.15,0,1,0,0,1,0,43.0,1
2640-LYMOV,0,2,0,2,0,1,19.65,38.8,0,0,0,0,0,0,2.0,0
4446-BZKHU,0,61,1,0,0,1,105.55,6281.45,1,1,0,0,1,0,61.0,1
2223-GDSHL,0,71,1,0,1,24,116.05,8297.5,0,1,1,1,0,1,2.9583333333333335,0
0727-BNRLG,0,69,1,0,1,24,97.65,6743.55,0,1,0,0,0,0,2.875,1
2419-FSORS,0,72,1,0,1,24,108.4,7719.5,0,1,0,0,1,0,3.0,1
6311-UEUME,0,29,0,0,0,1,78.9,2384.15,1,1,0,0,1,0,29.0,1
0384-RVBPI,0,20,0,1,0,1,64.4,1398.6,0,1,0,0,0,0,20.0,0
0378-XSZPU,0,58,0,1,0,12,60.3,3563.8,1,0,1,0,0,0,4.833333333333333,0
6317-YPKDH,0,1,0,1,0,1,29.95,29.95,1,0,0,0,0,0,1.0,0
5609-CEBID,1,20,1,0,0,1,94.1,1782.4,1,1,0,0,1,0,20.0,1
9931-KGHOA,0,46,1,1,0,1,55.0,2473.95,0,0,0,0,0,0,46.0,0
