customerID,SeniorCitizen,tenure,MultipleLines,InternetService,TechSupport,Contract,TotalCharges,Churn,StreamersWithTechSupport,Safer,Family,OnlinePayment,All,AverageChargesBasedOnContract,MonthlyChargesBin
3757-NJYBX,1,32,1,0,0,1,3520.75,1,0,0,0,0,0,110.02344,1
1545-ACTAS,0,48,0,0,0,12,4977.2,0,0,0,1,0,0,1244.3,1
8182-BJDSI,0,28,1,0,0,1,2625.55,1,0,0,0,1,0,93.769646,1
4690-LLKUA,1,17,0,1,0,1,770.6,1,0,0,0,1,0,45.32941,0
4565-EVZMJ,0,47,0,1,1,12,2813.05,0,0,0,0,0,0,718.2255,0
5202-IVJNU,0,39,0,1,0,1,1131.3,1,0,0,0,0,0,29.007694,0
5569-KGJHX,0,9,1,0,0,1,754.65,1,0,0,1,0,0,83.850006,1
0277-BKSQP,0,8,0,1,0,1,475.1,0,0,0,1,1,0,59.3875,0
3318-NMQXL,0,3,0,0,0,1,266.8,0,0,0,0,1,0,88.93333,1
5329-KRDTM,1,72,1,1,1,24,5396.25,0,1,0,0,0,0,1798.75,1
6360-SVNWV,1,31,0,0,0,1,2094.65,0,0,0,0,0,0,67.56935,1
3866-MDTUB,0,2,0,1,0,1,146.9,1,0,0,0,1,0,73.45,1
7579-OOPEC,1,2,0,1,0,1,115.1,1,0,0,0,0,0,57.55,0
1764-VUUMT,0,66,0,2,0,24,1269.1,0,0,0,0,0,0,461.4909,0
8544-JNBOX,0,72,0,2,0,24,1521.2,0,0,0,0,0,0,507.06665,0
3705-PSNGL,0,45,0,2,0,12,930.45,1,0,0,0,1,0,248.12,0
2043-WVTQJ,0,1,0,1,0,1,55.7,0,0,0,0,0,0,55.7,0
4827-USJHP,0,20,0,1,0,1,1023.85,0,0,0,0,0,0,51.192497,0
6608-QQLVK,0,1,0,1,0,1,50.5,1,0,0,0,1,0,50.5,0
4188-FRABG,0,57,1,0,1,1,5925.75,0,1,1,0,1,0,103.960526,1
8481-YYXWG,0,5,0,0,1,1,461.7,1,1,0,0,1,0,92.340004,1
0164-XAIRP,0,24,0,2,0,24,470.2,0,0,0,0,0,0,470.2,0
2669-QVCRG,0,41,1,0,0,1,3190.65,0,0,0,0,0,0,77.82073,1
5816-JMLGY,0,70,0,1,1,24,5717.85,0,1,0,1,0,0,1960.4058,1
0620-DLSLK,0,13,0,0,0,1,1028.9,0,0,0,0,0,0,79.14616,1
1240-HCBOH,0,67,1,2,0,24,1759.55,0,0,0,0,0,0,630.2866,0
7407-SUJIZ,0,25,0,2,0,1,541.5,0,0,0,0,0,0,21.66,0
9965-YOKZB,1,9,1,0,0,1,790.15,1,0,0,0,1,0,87.79445,1
2791-SFVEW,0,9,0,2,0,1,238.15,0,0,0,0,0,0,26.461111,0
2672-TGEFF,0,37,1,0,0,1,3340.55,0,0,0,1,1,0,90.28513,1
9938-ZREHM,0,37,1,1,1,12,2658.4,0,1,0,0,0,0,862.1838,1
8183-ONMXC,0,2,0,0,0,1,159.45,1,0,0,0,0,0,79.725,1
9801-GDWGV,0,39,1,0,0,1,3994.45,1,0,0,0,1,0,102.42179,1
3976-HXHCE,0,72,0,2,0,24,1414.8,0,0,0,0,0,0,471.60004,0
5248-RPYWW,1,72,1,1,1,24,6716.45,0,1,1,1,0,1,2238.8167,1
0004-TLHLJ,0,4,0,0,0,1,280.85,1,0,0,0,1,0,70.2125,1
5090-EMGTC,0,59,0,0,1,24,6034.85,0,1,0,0,0,0,2454.8542,1
3541-ZNUHK,0,55,1,0,0,1,4600.95,0,0,0,1,1,0,83.65364,1
8903-WMRNW,0,15,0,0,0,1,1669.4,0,0,0,0,0,0,111.293335,1
7460-ITWWP,1,45,0,0,0,1,3861.45,0,0,0,0,1,0,85.81,1
3755-JBMNH,1,16,0,0,0,1,1167.8,1,0,0,0,0,0,72.9875,1
9065-ZCPQX,0,72,1,1,1,24,5763.15,0,1,1,0,0,0,1921.0499,1
4402-FTBXC,0,54,0,0,0,1,4667.0,0,0,0,0,0,0,86.42593,1
4431-EDMIQ,0,7,0,1,1,1,554.05,0,1,1,1,1,1,79.15,1
3173-WSSUE,0,71,0,2,0,24,1415.85,0,0,0,1,0,0,478.59717,0
1337-BOZWO,0,18,0,1,0,12,812.4,0,0,0,1,0,0,541.60004,0
2080-GKCWQ,0,2,0,0,0,1,151.75,0,0,0,0,0,0,75.875,1
2398-YPMUR,1,13,0,0,0,1,916.75,1,0,0,0,1,0,70.51923,1
0186-CAERR,0,71,1,0,1,12,8309.55,0,1,1,0,0,0,1404.4309,0
1089-XZWHH,0,24,0,2,0,24,494.05,0,0,0,1,0,0,494.05,0
3508-VLHCZ,0,71,1,1,1,24,6239.05,0,1,1,1,0,1,2108.9746,1
1456-TWCGB,0,4,0,1,0,1,208.45,0,0,0,0,0,0,52.1125,0
0011-IGKFF,1,13,0,0,0,1,1237.85,1,0,0,0,1,0,95.21923,1
8063-RJYNF,0,16,0,0,0,1,1483.25,1,0,0,0,1,0,92.703125,1
9574-RKJIF,0,30,1,0,0,1,2838.7,1,0,0,1,1,0,94.62333,1
3506-LCJDC,0,1,0,2,0,1,19.95,1,0,0,1,0,0,19.95,0
5228-EXCET,0,13,0,0,0,1,1008.7,1,0,0,0,1,0,77.59231,1
5791-KAJFD,0,56,1,1,0,12,3808.0,0,0,0,1,0,0,816.0,0
7319-ZNRTR,0,25,0,2,0,12,411.15,0,0,0,1,0,0,197.35199,0
8606-OEGQZ,0,18,1,2,0,24,454.65,0,0,0,0,0,0,606.2,0
1024-KPRBB,0,38,0,0,0,12,3342.0,0,0,0,0,0,0,1055.3684,1
3336-JORSO,1,33,1,0,1,1,3655.45,1,1,0,0,1,0,110.77121,0
5458-CQJTA,0,65,0,1,1,24,4820.15,1,1,0,1,0,0,1779.7476,1
6223-DHJGV,0,42,0,2,0,12,958.1,0,0,0,0,0,0,273.74286,0
1470-PSXNM,0,49,1,0,0,12,4520.15,0,0,0,1,1,0,1106.9755,1
1029-QFBEN,0,1,0,2,0,1,19.55,1,0,0,0,0,0,19.55,0
9233-PSYHO,1,45,1,0,0,12,4459.8,0,0,0,0,0,0,1189.2799,1
8821-KVZKQ,0,70,0,1,1,12,4113.15,0,1,0,1,0,0,705.11145,0
4537-DKTAL,0,2,0,1,0,1,84.4,0,0,0,0,0,0,42.2,0
5371-VYLSX,1,50,1,0,0,1,4113.7,0,0,0,0,1,0,82.274,1
7706-DZNKK,0,11,0,2,0,1,237.3,0,0,0,0,0,0,21.572727,0
4482-EWFMI,0,2,0,0,0,1,135.2,0,0,0,0,1,0,67.6,0
4750-UKWJK,1,37,0,2,0,12,727.8,0,0,0,0,0,0,236.04323,0
9391-LMANN,0,53,0,0,0,12,5036.9,0,0,1,0,0,0,1140.4302,1
1116-FRYVH,0,48,0,1,1,24,1978.65,0,0,0,1,0,0,989.32495,0
1307-TVUFB,1,42,1,0,0,1,3344.1,0,0,0,0,0,0,79.62143,1
7136-RVDTZ,1,70,0,1,0,12,3264.45,1,0,0,0,1,0,559.62,0
1478-VPOAD,0,1,0,1,0,1,43.8,0,0,0,0,0,0,43.8,0
7881-INRLC,0,45,1,0,0,1,4740.0,1,0,0,0,0,0,105.333336,1
8043-PNYSD,0,63,0,2,0,24,1245.6,0,0,0,1,0,0,474.51428,0
0506-YLVKJ,0,46,0,2,0,24,917.45,0,0,0,1,0,0,478.66956,0
4029-HPFVY,0,3,0,0,0,1,220.4,0,0,0,0,0,0,73.46667,1
0603-TPMIB,0,59,1,2,0,24,1534.05,0,0,0,1,0,0,624.0204,0
9391-DXGGG,1,44,0,0,0,12,3990.75,0,0,0,0,0,0,1088.3864,1
4521-WFJAI,0,56,1,2,0,24,1444.05,0,0,0,0,0,0,618.8786,0
2400-FEQME,0,55,0,2,0,24,1177.95,0,0,0,1,0,0,514.0145,0
1170-SASML,0,69,1,0,0,1,5869.4,0,0,0,0,0,0,85.06377,1
2674-MLXMN,1,71,1,0,0,1,6951.15,0,0,0,0,0,0,97.90352,1
9746-YKGXB,0,52,0,1,0,12,2276.1,0,0,0,1,0,0,525.2539,0
6061-GWWAV,0,41,0,1,0,12,2894.55,0,0,1,0,0,0,847.1854,1
6549-YMFAW,1,9,0,2,0,1,204.55,0,0,0,0,0,0,22.727777,0
4572-DVCGN,0,10,0,0,0,1,846.0,1,0,0,0,0,0,84.6,1
0311-UNPFF,0,26,0,0,0,1,2274.35,1,0,0,0,0,0,87.475006,1
3886-CERTZ,0,72,1,0,1,12,8109.8,1,1,0,0,1,0,1351.6333,1
9283-LZQOH,0,13,1,0,0,1,896.75,1,0,0,1,0,0,68.98077,1
8111-BKVDS,0,10,0,1,0,1,449.3,0,0,1,0,0,0,44.93,0
5956-YHHRX,1,21,1,0,0,1,2271.85,0,0,0,0,1,0,108.183334,1
9290-SHCMB,1,13,0,0,0,1,1235.55,0,0,0,0,1,0,95.04231,1
7663-ZTEGJ,0,29,1,0,1,12,2830.45,0,1,0,0,0,0,1171.2207,1
7996-BPXHY,0,13,1,2,0,24,332.5,0,0,0,1,0,0,613.8462,0
9788-HNGUT,0,72,1,0,1,24,8594.4,0,1,1,0,0,0,2864.8,0
2266-SJNAT,0,72,1,0,1,12,7789.6,0,1,0,0,0,0,1298.2666,1
5716-EZXZN,0,65,1,0,1,24,6416.7,0,1,0,1,0,0,2369.2432,1
4060-LDNLU,0,7,1,0,0,1,639.7,0,0,0,0,0,0,91.38572,1
5844-QVTAT,0,33,0,1,0,12,1955.4,0,0,1,1,0,0,711.05457,0
9150-KPBJQ,0,6,0,2,0,24,116.85,0,0,0,0,0,0,467.40002,0
2773-OVBPK,0,67,1,0,1,24,7567.2,0,1,0,0,0,0,2710.6387,0
9661-JALZV,0,58,1,2,0,24,1519.0,0,0,0,0,0,0,628.55176,0
5696-CEIQJ,0,67,0,0,1,24,6895.5,0,1,0,1,0,0,2470.0298,1
8380-MQINP,0,55,0,2,0,24,1079.05,0,0,0,1,0,0,470.8582,0
0463-TXOAK,0,52,1,2,0,24,1334.5,0,0,0,0,0,0,615.9231,0
6508-NJYRO,0,15,0,2,0,12,294.95,0,0,0,0,0,0,235.96,0
4531-AUZNK,0,51,1,0,1,12,5000.05,0,1,0,1,0,0,1176.4823,1
4480-MBMLB,0,36,1,0,0,12,3886.45,0,0,0,0,0,0,1295.4833,1
5322-TEUJK,0,71,1,0,1,24,8100.25,0,1,1,1,0,1,2738.1128,0
5073-WXOYN,0,60,0,1,0,1,3027.4,1,0,0,0,1,0,50.456665,0
4720-VSTSI,0,44,1,0,0,1,3862.55,1,0,0,0,0,0,87.785225,1
3761-FLYZI,1,65,1,0,0,1,7082.45,0,0,0,0,0,0,108.96077,1
6096-EGVTU,0,64,1,2,0,12,1595.5,0,0,0,1,0,0,299.15625,0
5494-HECPR,0,1,0,0,0,1,80.25,1,0,0,0,1,0,80.25,1
5461-QKNTN,1,43,1,0,1,1,3953.15,0,1,0,0,1,0,91.933716,1
2640-LYMOV,0,2,0,2,0,1,38.8,0,0,0,0,0,0,19.4,0
4446-BZKHU,0,61,1,0,0,1,6281.45,1,0,0,0,1,0,102.974594,1
2223-GDSHL,0,71,1,0,1,24,8297.5,0,1,1,1,0,1,2804.7886,0
0727-BNRLG,0,69,1,0,1,24,6743.55,0,1,0,0,0,0,2345.5825,1
2419-FSORS,0,72,1,0,1,24,7719.5,0,1,0,0,1,0,2573.1667,1
6311-UEUME,0,29,0,0,0,1,2384.15,1,0,0,0,1,0,82.21207,1
0384-RVBPI,0,20,0,1,0,1,1398.6,0,0,0,0,0,0,69.93,0
0378-XSZPU,0,58,0,1,0,12,3563.8,1,0,1,0,0,0,737.33795,0
6317-YPKDH,0,1,0,1,0,1,29.95,1,0,0,0,0,0,29.95,0
5609-CEBID,1,20,1,0,0,1,1782.4,1,0,0,0,1,0,89.12,1
9931-KGHOA,0,46,1,1,0,1,2473.95,0,0,0,0,0,0,53.78152,0
9101-BWFSS,0,50,1,0,1,12,5610.7,1,1,0,0,0,0,1346.5681,1
7695-PKLCZ,0,68,0,2,0,24,1424.9,0,0,0,0,0,0,502.90588,0
3207-OYBWH,1,57,1,0,0,1,5427.05,1,0,0,0,0,0,95.2114,1
4124-MMETB,0,22,1,0,0,1,2104.55,1,0,0,0,0,0,95.66137,1
5088-QZLRL,0,1,0,2,0,1,20.65,0,0,0,0,0,0,20.65,0
7205-BAIAD,0,40,0,2,0,24,827.3,0,0,0,0,0,0,496.37997,0
0750-EKNGL,0,7,0,2,0,1,141.1,0,0,0,0,0,0,20.157145,0
7905-TVXTA,0,5,0,1,1,1,352.65,0,1,0,0,1,0,70.53,0
5032-USPKF,0,38,1,1,0,12,3187.65,0,0,1,0,0,0,1006.6262,1
1833-VGRUM,1,1,1,0,0,1,74.2,1,0,0,0,1,0,74.2,1
3197-ARFOY,1,19,0,0,1,1,2007.25,0,1,0,0,0,0,105.64474,1
9518-XXBXE,1,10,0,0,0,1,720.45,0,0,0,0,0,0,72.045,1
6048-UWKAL,1,69,1,0,1,24,6998.95,0,1,0,0,0,0,2434.4175,1
5014-WUQMG,0,47,0,0,0,12,4391.45,0,0,1,1,1,0,1121.2213,1
1302-UHBDD,1,20,0,0,0,1,1648.45,0,0,0,0,0,0,82.4225,1
3756-VNWDH,1,65,1,0,0,12,6674.65,0,0,0,0,1,0,1232.243,1
7064-JHXCE,0,62,0,2,0,24,1263.9,0,0,0,1,0,0,489.25165,0
1222-KJNZD,0,40,0,2,0,1,745.3,0,0,0,1,0,0,18.6325,0
8006-PYCSW,0,2,0,2,0,1,39.8,0,0,0,0,0,0,19.9,0
3546-GHEAE,0,7,0,2,0,24,165.35,0,0,0,0,0,0,566.9143,0
4581-SSPWD,0,3,1,0,0,1,246.3,1,0,0,0,1,0,82.1,1
1386-ZIKUV,0,7,0,2,0,1,130.55,0,0,0,0,0,0,18.65,0
6704-UTUKK,0,29,0,1,0,1,1332.4,0,0,0,0,1,0,45.944828,0
0396-HUJBP,0,2,0,2,0,1,44.4,0,0,0,0,0,0,22.2,0
7688-AWMDX,0,71,0,1,1,24,3778.2,0,0,0,0,0,0,1277.1381,0
3780-DDGSE,1,35,0,1,1,1,2747.2,0,1,0,1,1,0,78.491425,1
4307-KTUMW,0,53,1,0,0,1,5029.2,1,0,0,0,0,0,94.89057,1
8883-ANODQ,0,68,1,0,0,24,5746.75,0,0,0,1,0,0,2028.2648,1
3030-YZADT,0,9,0,1,0,1,431.0,1,0,0,0,0,0,47.88889,0
4188-PCPIG,0,57,0,1,1,24,4124.65,0,1,0,0,0,0,1736.6948,1
4116-TZAQJ,0,9,0,0,0,1,639.65,1,0,0,0,0,0,71.07223,1
3571-RFHAR,0,65,1,0,1,1,6941.2,1,1,0,0,1,0,106.7877,1
2789-CZANW,0,64,1,0,1,24,6997.3,0,1,0,1,0,0,2623.9873,0
0327-WFZSY,0,39,1,0,0,12,3835.55,0,0,0,1,0,0,1180.1692,1
0278-YXOOG,0,5,0,2,0,1,113.85,1,0,0,0,0,0,22.77,0
5386-THSLQ,1,66,0,1,0,12,3027.25,0,0,0,0,0,0,550.40906,0
8775-CEBBJ,0,9,0,1,0,1,403.35,1,0,0,0,0,0,44.816666,0
3055-VTCGS,0,63,0,1,0,12,3503.5,0,0,0,0,0,0,667.3333,0
8984-HPEMB,0,71,1,0,1,24,8477.6,0,1,1,0,1,0,2865.6675,0
3724-UCSHY,0,6,0,2,0,1,122.9,0,0,0,1,0,0,20.483334,0
7103-ZGVNT,0,69,1,1,1,12,4885.85,0,1,0,1,0,0,849.71313,1
9173-IVZVP,0,53,0,2,0,24,1146.05,0,0,0,1,0,0,518.96606,0
9617-INGJY,0,1,0,0,0,1,70.6,0,0,0,0,0,0,70.6,1
9637-EIHEQ,0,1,0,1,1,1,50.8,1,0,0,0,1,0,50.8,0
9506-UXUSK,0,13,0,0,0,1,931.75,0,0,0,0,1,0,71.67308,1
1360-XFJMR,0,67,1,0,1,12,7344.45,0,1,0,0,0,0,1315.424,1
6461-SZMCV,0,71,1,1,1,24,6365.35,0,1,1,0,0,0,2151.6675,1
3563-SVYLG,0,68,0,1,1,24,4375.8,0,0,1,1,0,0,1544.3999,0
9646-NMHXE,0,47,0,2,0,24,973.1,0,0,0,0,0,0,496.9021,0
4057-FKCZK,0,58,1,0,0,24,4828.05,0,0,0,1,0,0,1997.8137,1
2200-DSAAL,0,68,1,1,0,24,5330.2,0,0,0,0,1,0,1881.2472,1
2404-JIBFC,0,55,1,1,1,24,4657.95,0,1,0,1,0,0,2032.56,1
9426-SXNHE,0,2,0,2,0,1,53.15,0,0,0,0,0,0,26.575,0
2954-PIBKO,0,69,1,1,1,24,4254.1,0,0,0,1,0,0,1479.687,0
9670-BPNXF,0,45,0,1,1,12,2796.45,0,0,0,0,0,0,745.72,0
3795-GWTRD,0,63,0,1,1,24,4707.85,0,1,1,1,0,1,1793.4666,1
4081-DYXAV,0,19,0,1,0,12,893.55,1,0,0,0,0,0,564.34735,0
7581-EBBOU,0,60,0,1,1,12,4224.7,0,1,0,0,0,0,844.94,1
1363-TXLSL,1,1,0,0,0,1,70.3,1,0,0,0,1,0,70.3,1
7969-AULMZ,0,21,1,0,0,1,2119.5,1,0,0,0,1,0,100.92857,1
0280-XJGEX,0,49,1,0,0,1,5036.3,1,0,0,0,0,0,102.78163,1
9668-PUGNU,0,71,1,2,0,24,1816.2,0,0,0,0,1,0,613.92676,0
0895-DQHEW,0,54,1,0,0,1,5278.15,1,0,0,0,1,0,97.743515,1
3452-FLHYD,0,25,0,2,0,12,495.15,0,0,0,0,0,0,237.672,0
3049-NDXFL,0,1,1,0,0,1,85.8,1,0,0,0,0,0,85.8,1
1771-OADNZ,1,29,1,0,0,1,2745.2,1,0,0,0,1,0,94.66206,1
6502-HCJTI,1,7,1,0,0,1,673.1,1,0,0,0,0,0,96.15714,1
8148-WOCMK,0,8,0,2,0,24,125.0,0,0,0,1,0,0,375.0,0
1902-XBTFB,0,22,0,0,0,1,2001.5,1,0,0,0,1,0,90.97727,1
3108-PCCGG,1,72,1,1,0,24,5899.85,0,0,1,0,0,0,1966.6167,1
4584-LBNMK,1,45,1,2,0,12,1174.35,0,0,0,0,0,0,313.16,0
9110-HSGTV,0,69,0,1,1,24,5555.3,0,1,0,0,0,0,1932.2781,1
8457-XIGKN,0,20,0,2,0,1,356.15,0,0,0,0,0,0,17.807499,0
3162-ZJZFU,0,53,0,0,1,1,4779.45,0,1,0,1,1,0,90.17831,1
4813-HQMGZ,0,8,1,0,1,1,743.75,0,1,0,0,1,0,92.96875,1
8922-LIEGH,1,25,1,0,0,1,2187.55,1,0,0,0,1,0,87.502,1
5075-JSDKI,0,59,1,2,0,24,1493.1,0,0,0,0,0,0,607.36273,0
8755-OGKNA,0,57,0,2,0,24,1167.6,0,0,0,1,0,0,491.62106,0
7716-YTYHG,0,48,1,0,0,12,4029.95,1,0,0,1,0,0,1007.4875,1
5575-TPIZQ,0,46,1,0,0,1,4245.55,0,0,0,0,0,0,92.29456,1
9053-EJUNL,0,41,1,0,0,1,3645.75,0,0,0,0,1,0,88.92073,1
8220-OCUFY,0,21,0,1,1,12,1258.35,0,0,0,0,1,0,719.0571,0
0831-JNISG,0,71,0,2,0,24,1396.25,0,0,0,1,0,0,471.97183,0
5485-WUYWF,1,2,0,1,0,1,94.55,1,0,0,0,0,0,47.275,0
8124-NZVGJ,0,6,0,1,1,12,255.6,0,1,0,0,0,0,511.2,0
9795-SHUHB,0,66,0,1,1,24,3810.8,0,0,0,1,0,0,1385.7455,0
3470-OBUET,0,67,1,1,1,24,4868.4,0,1,0,1,0,0,1743.9043,1
3640-JQGJG,0,13,0,1,0,1,559.2,0,0,0,1,0,0,43.015385,0
3178-CIFOT,0,23,0,2,0,12,478.1,0,0,0,0,0,0,249.44348,0
6696-YDAYZ,0,16,0,2,0,24,290.55,0,0,0,1,0,0,435.82498,0
9279-CJEOJ,1,21,1,0,0,1,2025.1,0,0,0,0,0,0,96.433334,1
6402-ZFPPI,1,25,1,0,0,1,2660.2,1,0,0,0,0,0,106.408,1
0508-OOLTO,0,2,0,0,0,1,135.75,0,0,0,1,1,0,67.875,1
8357-EQXFO,0,7,0,0,0,1,660.9,1,0,0,0,1,0,94.41429,1
0422-OHQHQ,0,15,0,2,0,12,295.95,0,0,0,1,0,0,236.76001,0
7587-RZNME,0,3,0,1,0,1,123.65,1,0,0,0,1,0,41.216667,0
6229-LSCKB,1,6,0,0,0,1,497.6,0,0,0,0,1,0,82.933334,1
7596-LDUXP,0,12,0,0,0,12,979.05,0,0,0,0,0,0,979.05005,1
4510-HIMLV,0,1,0,0,0,1,69.8,1,0,0,0,1,0,69.8,0
9058-HRZSV,1,65,0,0,0,1,6126.15,0,0,1,0,0,0,94.24846,1
1536-HBSWP,0,1,0,1,1,1,49.9,0,0,0,0,1,0,49.9,0
3208-YPIOE,0,39,1,0,0,1,3017.65,1,0,0,0,0,0,77.37564,1
6710-HSJRD,0,61,1,0,1,1,7132.15,0,1,0,0,1,0,116.92049,0
4900-MSOMT,0,72,1,1,1,24,5714.2,0,1,1,1,0,1,1904.7334,1
0484-JPBRU,0,41,1,2,0,1,996.45,0,0,0,0,0,0,24.30366,0
3511-APPBJ,0,23,0,0,0,12,2292.75,0,0,0,0,0,0,1196.2174,1
8639-NHQEI,0,72,1,0,0,24,6954.15,0,0,0,1,0,0,2318.05,1
1450-SKCVI,0,56,0,0,0,1,4092.85,1,0,0,0,1,0,73.08661,1
0969-RGKCU,0,37,0,2,0,12,677.05,0,0,0,1,0,0,219.58379,0
4039-HEUNW,1,36,1,0,0,1,3436.1,1,0,0,0,1,0,95.44723,1
8417-FMLZI,0,6,0,0,0,1,477.55,1,0,0,1,0,0,79.59167,1
9640-ZSLDC,0,53,0,1,0,12,3297.0,0,0,0,1,0,0,746.49054,0
3870-SPZSI,0,70,1,0,1,24,7869.05,0,1,1,1,0,1,2697.96,0
9948-YPTDG,0,38,0,0,0,1,3013.05,1,0,0,0,1,0,79.290794,1
7047-FWEYA,0,46,1,0,1,12,4594.65,0,1,0,0,1,0,1198.6042,1
8405-IGQFX,0,63,0,0,1,12,5817.0,0,1,0,0,0,0,1108.0,1
6476-EPYZR,0,12,0,2,0,1,255.5,0,0,0,1,0,0,21.291666,0
9651-GTSAQ,0,53,0,0,0,12,5769.75,1,0,1,0,0,0,1306.3584,1
8430-TWCBX,0,49,0,2,0,12,1032.05,0,0,0,0,0,0,252.74695,0
0529-ONKER,1,15,1,0,0,1,1146.65,1,0,0,0,0,0,76.44334,1
3882-IYOIJ,0,60,1,0,1,24,6758.45,0,1,1,1,0,1,2703.3801,0
3668-QPYBK,0,2,0,1,0,1,108.15,1,0,0,0,0,0,54.075,0
9606-PBKBQ,1,32,1,0,0,1,2642.05,1,0,0,0,1,0,82.564064,1
1987-AUELQ,0,71,1,2,0,24,1873.7,0,0,0,0,0,0,633.3634,0
5366-IJEQJ,0,20,1,0,0,1,1761.45,1,0,0,0,1,0,88.072495,1
0872-JCPIB,0,17,1,1,0,1,1111.2,0,0,0,0,0,0,65.3647,0
3442-ZHHCC,0,68,1,1,0,12,5023.0,0,0,1,0,0,0,886.41174,1
4647-MUZON,0,18,0,0,0,1,1745.5,0,0,0,0,0,0,96.97222,1
4993-JCRGJ,0,26,1,0,1,1,2281.6,0,0,0,0,0,0,87.75385,1
3068-OMWZA,1,1,1,0,0,1,88.8,1,0,0,0,1,0,88.8,1
8378-LKJAF,0,38,1,0,0,1,3956.7,0,0,0,1,0,0,104.12368,1
7978-DKUQH,0,25,0,0,0,1,1797.75,0,0,0,0,1,0,71.91,1
7164-BPTUT,0,57,1,1,1,24,5012.35,0,1,1,0,0,0,2110.4631,1
7544-ZVIKX,0,58,1,0,1,12,6004.85,0,1,0,1,0,0,1242.3828,1
1449-XQEMT,0,3,0,2,0,1,58.15,1,0,0,0,0,0,19.383333,0
0537-QYZZN,1,24,1,0,0,1,1857.75,0,0,0,1,1,0,77.40625,1
6286-SUUWT,0,1,0,2,0,1,19.95,0,0,0,0,0,0,19.95,0
1213-NGCUN,0,6,0,1,1,1,267.35,1,0,0,0,0,0,44.558334,0
7587-AOVVU,0,27,1,0,1,1,2793.55,0,1,0,1,0,0,103.46481,1
3638-WEABW,0,58,1,1,1,24,3505.1,0,0,0,0,0,0,1450.3862,0
9092-GDZKO,0,22,1,2,0,1,493.4,0,0,0,0,0,0,22.427273,0
4323-SADQS,0,7,0,1,1,1,279.25,1,0,0,1,1,0,39.892857,0
6377-KSLXC,0,5,0,2,0,1,107.05,0,0,0,0,0,0,21.41,0
4631-OACRM,1,15,0,0,0,1,1156.1,1,0,0,0,1,0,77.07333,1
7625-XCQRH,0,11,1,0,0,1,837.95,1,0,0,0,1,0,76.17728,1
6630-UJZMY,1,4,1,0,0,1,308.05,0,0,0,0,1,0,77.0125,1
7277-OZCGZ,0,22,0,0,1,1,1886.25,0,1,0,0,1,0,85.73864,1
1976-CFOCS,1,1,0,1,0,1,46.0,1,0,0,0,0,0,46.0,0
1015-OWJKI,0,1,0,2,0,1,19.05,0,0,0,0,0,0,19.05,0
9975-SKRNR,0,1,0,2,0,1,18.9,0,0,0,0,0,0,18.9,0
1241-FPMOF,0,52,0,2,0,24,1025.05,0,0,0,0,0,0,473.10004,0
5375-XLDOF,0,69,1,0,1,24,7665.8,0,1,1,1,0,1,2666.3652,0
6838-HVLXG,0,12,0,2,0,1,246.7,0,0,0,0,0,0,20.558332,0
7825-GKXMW,0,1,0,1,0,1,45.8,1,0,0,0,0,0,45.8,0
2811-POVEX,1,23,0,0,0,1,2130.55,0,0,0,1,0,0,92.632614,1
1052-QJIBV,0,71,0,2,0,24,1397.3,0,0,0,1,0,0,472.32678,0
9348-YVOMK,0,4,0,1,0,1,176.2,0,0,0,0,0,0,44.05,0
3318-ISQFQ,0,20,0,2,0,1,413.0,0,0,0,0,0,0,20.65,0
7241-AJHFS,0,32,1,0,1,1,2766.4,0,0,0,0,0,0,86.45,1
2869-ADAWR,0,45,1,0,0,1,4016.85,1,0,0,0,0,0,89.263336,1
3716-UVSPD,0,1,0,1,1,1,49.3,0,0,0,0,1,0,49.3,0
6348-SNFUS,0,72,0,1,1,24,4179.2,0,1,1,1,0,1,1393.0668,0
4323-ELYYB,0,13,0,2,0,12,218.55,0,0,0,1,0,0,201.73846,0
2637-FKFSY,0,3,0,1,0,1,130.15,0,0,0,0,0,0,43.38333,0
3170-GWYKC,0,60,0,0,1,1,6236.75,0,1,0,0,0,0,103.94583,1
0732-OCQOC,0,52,1,2,0,24,1270.25,0,0,0,1,0,0,586.2692,0
8894-JVDCV,0,62,1,0,1,12,7133.45,0,1,1,0,0,0,1380.6677,0
2027-CWDNU,0,18,0,0,1,1,1601.5,0,1,0,1,1,0,88.97222,1
9040-KZVWO,0,26,0,0,0,12,2018.1,0,0,0,0,0,0,931.4308,1
8573-JGCZW,0,17,0,2,0,12,351.55,0,0,0,0,0,0,248.15292,0
8718-PTMEZ,0,13,0,1,0,1,347.25,1,0,0,0,1,0,26.711538,0
1928-BXYIV,0,1,1,1,0,1,61.15,0,0,0,0,0,0,61.15,0
1178-PZGAB,0,19,0,2,0,12,383.65,0,0,0,0,0,0,242.30525,0
6583-KQJLK,1,15,0,0,0,1,1285.05,0,0,0,0,1,0,85.670006,1
5846-QFDFI,0,33,1,0,1,1,2888.7,0,0,0,1,0,0,87.53636,1
3460-TJBWI,0,24,1,2,0,24,609.05,0,0,0,1,0,0,609.05,0
8640-SDGKB,0,4,0,1,1,1,299.7,1,1,0,0,1,0,74.925,1
3720-DBRWL,0,51,0,1,1,24,4307.1,0,1,1,0,0,0,2026.8706,1
7321-ZNSLA,0,13,0,1,1,24,590.35,0,0,0,1,0,0,1089.877,0
