customerID,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2466-NEJOJ,0,0,0,8,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.65,169.75,0.0
9651-GTSAQ,0,0,1,53,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,12,1,0,106.1,5769.75,1.0
9424-CMPOG,0,0,0,9,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.6,197.4,0.0
1452-UZOSF,0,0,0,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,24,1,0,106.1,7548.6,0.0
8647-SDTWQ,0,0,0,57,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,74.3,4018.35,0.0
3808-HFKDE,0,1,1,20,No,DSL,No,No,No,No,No,No,1,1,1,44.35,927.15,0.0
8019-ENHXU,0,0,1,42,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,1,1,1,99.45,4138.05,1.0
0323-XWWTN,0,1,0,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,26.4,121.25,0.0
9436-ZBZCT,0,1,1,14,Yes,Fiber optic,No,No,No,Yes,Yes,No,1,1,1,89.95,1178.4,1.0
6211-WHMYA,1,1,1,64,No phone service,DSL,No,Yes,No,Yes,Yes,No,1,1,1,43.85,2751.0,0.0
4633-MKHYU,0,1,1,9,No,Fiber optic,No,No,No,No,Yes,Yes,1,1,0,88.4,788.6,0.0
0187-QSXOE,1,0,1,7,No,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,89.0,605.45,0.0
2045-BMBTJ,1,1,1,33,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,1,1,0,59.45,1884.65,0.0
3999-WRNGR,0,0,0,60,No phone service,DSL,No,Yes,No,No,Yes,Yes,1,1,1,49.75,3069.45,0.0
6005-OBZPH,1,1,1,26,Yes,Fiber optic,No,Yes,No,No,Yes,No,1,1,1,89.15,2277.65,1.0
3934-HXCFZ,0,0,1,23,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,1,1,1,99.25,2186.4,1.0
4893-GYUJU,0,1,1,50,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,1,0,19.35,1033.0,0.0
4255-DDUOU,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,20.5,20.5,1.0
0220-EBGCE,0,1,1,2,No,Fiber optic,No,No,Yes,No,No,Yes,1,1,1,85.85,167.3,1.0
6996-KNSML,0,1,1,1,No,Fiber optic,No,No,Yes,No,No,No,1,1,1,74.9,74.9,1.0
6505-OZNPG,0,1,1,6,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,63.4,348.8,0.0
8874-EJNSR,0,0,0,39,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,25.2,987.95,0.0
9135-MGVPY,0,0,1,69,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,84.7,5878.9,0.0
0822-QGCXA,1,0,1,27,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,1,0,1,83.85,2310.2,0.0
3640-PHQXK,0,1,1,31,Yes,Fiber optic,No,No,Yes,No,No,Yes,1,1,1,89.9,2806.9,1.0
0221-WMXNQ,1,1,1,4,No,Fiber optic,Yes,No,No,No,No,No,1,0,1,75.35,273.4,0.0
0325-XBFAC,0,1,1,8,No,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,1,94.7,740.3,1.0
4291-YZODP,0,1,0,7,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,20.05,96.8,0.0
7359-PTSXY,0,1,1,1,No,DSL,No,No,No,No,No,No,1,0,1,45.75,45.75,1.0
0036-IHMOT,0,0,0,55,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,12,1,0,103.7,5656.75,0.0
6032-IGALN,0,1,1,1,No phone service,DSL,No,No,No,No,No,No,1,1,0,25.1,25.1,1.0
2656-TABEH,0,0,1,4,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,1,100.2,420.2,1.0
7089-RKVSZ,0,0,0,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,24.4,203.95,0.0
5980-BDHPY,0,0,1,72,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,87.1,6230.1,0.0
5018-HEKFO,0,1,1,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,24.5,270.15,0.0
6419-ZTTLE,1,0,1,23,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,1,1,20.75,485.2,0.0
9068-FHQHD,0,0,0,40,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.15,777.35,0.0
8290-YWKHZ,1,0,1,32,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,93.2,2931.0,1.0
6963-KQYQB,0,0,0,70,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,24.05,1764.75,0.0
8184-WMOFI,0,0,0,62,No,DSL,Yes,No,Yes,Yes,No,Yes,12,0,0,71.4,4487.3,0.0
4598-XLKNJ,1,0,1,25,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,1,98.5,2514.5,1.0
9399-APLBT,0,0,0,1,No,Fiber optic,No,Yes,No,No,No,No,1,1,1,74.7,74.7,1.0
6807-SIWJI,0,1,1,38,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,12,1,1,104.85,3887.25,0.0
3884-HCSWG,0,1,1,17,No,Fiber optic,No,No,No,No,No,No,1,1,1,70.0,1144.5,1.0
7577-SWIFR,0,1,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,89.25,89.25,0.0
6467-CHFZW,0,0,0,47,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,1,99.35,4749.15,1.0
6457-GIRWB,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,1,1,1,69.35,69.35,1.0
3916-NRPAP,0,1,1,3,No,Fiber optic,No,No,Yes,No,No,Yes,1,0,0,85.7,256.75,0.0
8098-LLAZX,1,1,1,4,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,95.45,396.1,1.0
9408-SSNVZ,0,1,1,4,No,Fiber optic,No,No,No,No,No,No,1,1,1,70.15,268.35,1.0
5977-CKHON,0,0,0,43,Yes,Fiber optic,No,No,Yes,No,No,Yes,1,1,0,92.55,4039.0,0.0
4295-YURET,1,0,0,56,No,DSL,Yes,No,No,Yes,Yes,Yes,24,1,0,72.6,4084.35,0.0
1240-HCBOH,0,1,1,67,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,26.1,1759.55,0.0
6956-SMUCM,0,1,1,3,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,1,1,0,99.0,287.4,1.0
6695-AMZUF,0,0,1,70,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,0,0,86.45,5950.2,0.0
6188-UXBBR,0,0,1,38,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,1,0,20.25,814.75,0.0
2674-MIAHT,0,1,1,4,Yes,Fiber optic,No,Yes,No,No,No,No,1,1,0,80.3,324.2,0.0
5799-JRCZO,0,1,0,63,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.5,1215.1,0.0
7527-QNRUS,0,0,0,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,25.15,412.6,0.0
3845-FXCYS,0,1,1,2,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,1,19.65,31.2,0.0
5567-WSELE,1,0,1,3,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,94.6,279.55,1.0
2403-BCASL,1,0,0,41,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,12,1,1,111.95,4534.9,1.0
3842-IYKUE,0,1,1,35,Yes,Fiber optic,No,Yes,No,Yes,No,No,1,0,0,85.3,2917.5,1.0
9802-CAQUT,0,0,0,72,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,24,0,0,109.55,7887.25,0.0
5919-VCZYM,0,1,1,2,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.05,42.7,0.0
4079-ULGFR,0,1,1,16,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.0,275.7,0.0
0030-FNXPP,0,1,1,3,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.85,57.2,0.0
7945-HLKEA,0,1,1,60,Yes,DSL,Yes,No,Yes,Yes,No,No,12,0,1,64.75,4039.5,0.0
3838-OZURD,0,0,1,66,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,0,105.0,7133.25,1.0
6166-YIPFO,0,0,1,72,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,1,64.7,4746.05,0.0
5876-QMYLD,0,0,0,23,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,20.05,415.1,0.0
0343-QLUZP,0,1,1,60,No phone service,DSL,Yes,Yes,Yes,No,No,No,24,0,0,39.6,2424.5,0.0
4124-MMETB,0,1,1,22,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,0,94.65,2104.55,1.0
8919-FYFQZ,1,0,1,44,No phone service,DSL,No,Yes,No,No,No,No,1,1,1,30.35,1359.7,1.0
5673-FSSMF,0,1,1,1,Yes,DSL,No,No,No,No,No,Yes,1,1,1,60.15,60.15,1.0
3754-DXMRT,1,1,1,2,No,DSL,No,No,No,No,No,No,1,1,1,44.15,92.65,1.0
5680-LQOGP,0,1,1,68,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,82.45,5646.6,0.0
7771-ZONAT,0,1,1,22,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,24,0,0,56.75,1304.85,0.0
7480-SPLEF,0,0,0,69,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,26.0,1796.55,0.0
5199-FPUSP,0,1,0,33,No phone service,DSL,Yes,No,No,Yes,No,No,12,0,0,34.05,1113.95,0.0
0784-ZQJZX,0,1,0,72,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.9,1529.65,0.0
1074-WVEVG,0,0,1,59,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,20.35,1267.0,0.0
7801-KICAO,0,1,1,18,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,74.15,1345.75,0.0
0130-SXOUN,0,1,1,66,Yes,Fiber optic,No,Yes,No,No,No,Yes,1,0,0,89.4,5976.9,0.0
2550-QHZGP,0,1,1,7,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.5,128.6,0.0
7881-INRLC,0,1,1,45,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,0,100.85,4740.0,1.0
5485-WUYWF,1,1,1,2,No,DSL,Yes,No,Yes,No,Yes,No,1,0,0,66.4,94.55,1.0
7696-AMHOD,0,0,0,49,No,DSL,No,Yes,Yes,No,Yes,Yes,12,0,0,78.0,3824.2,0.0
7693-LCKZL,0,0,0,5,Yes,Fiber optic,No,Yes,No,No,No,No,1,1,1,80.15,385.0,1.0
6439-PKTRR,0,0,0,70,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,24,0,1,80.7,5617.95,0.0
6572-ADKRS,0,1,1,46,No,Fiber optic,No,No,Yes,No,No,No,1,1,0,74.8,3548.3,0.0
7100-FQPRV,0,0,0,43,Yes,DSL,Yes,No,No,Yes,No,Yes,12,1,0,71.9,3173.35,0.0
6108-OQZDQ,0,0,0,4,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,1,97.95,384.5,1.0
3373-YZZYM,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.2,19.2,0.0
0810-DHDBD,0,1,1,52,Yes,DSL,Yes,No,Yes,Yes,Yes,No,12,0,0,74.0,3877.65,0.0
4534-WGCIR,0,0,0,58,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,25.15,1509.9,0.0
0326-VDYXE,0,0,1,70,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,12,1,1,97.65,6982.5,0.0
4361-JEIVL,0,1,0,1,No,DSL,No,No,No,No,No,No,1,1,1,44.4,44.4,1.0
2636-OHFMN,0,0,1,4,No phone service,DSL,No,Yes,No,No,Yes,Yes,1,1,1,48.55,201.0,1.0
8058-INTPH,0,1,1,1,No,Fiber optic,No,No,No,No,Yes,No,1,1,1,79.65,79.65,1.0
5976-JCJRH,0,0,1,10,No,Fiber optic,No,No,No,No,No,No,1,1,1,70.3,738.2,1.0
1698-XFZCI,0,1,1,61,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,12,1,1,107.75,6521.9,0.0
4123-DVHPH,0,0,1,9,Yes,Fiber optic,Yes,No,No,No,No,Yes,1,1,1,88.05,801.3,0.0
1047-NNCBF,0,1,1,20,No,Fiber optic,No,No,No,No,No,No,1,0,0,70.55,1493.55,0.0
9076-AXYIK,1,0,1,64,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,24,0,1,102.1,6538.45,0.0
8200-KLNYW,0,0,1,21,No,DSL,Yes,No,Yes,Yes,Yes,Yes,12,0,0,80.9,1714.95,0.0
8148-BPLZQ,0,1,1,34,No,DSL,No,Yes,No,No,No,No,1,1,1,49.8,1734.2,0.0
7601-GNDYK,0,0,0,35,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.6,686.95,0.0
5269-NRGDP,0,0,0,42,No,DSL,No,No,Yes,Yes,Yes,Yes,12,0,1,73.15,3088.25,0.0
4450-YOOHP,0,1,1,39,No phone service,DSL,No,No,Yes,No,Yes,Yes,1,1,0,50.65,1905.4,0.0
9092-GDZKO,0,1,1,22,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,24.85,493.4,0.0
5879-HMFFH,0,0,1,72,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,0,0,88.05,6520.8,0.0
3034-ZBEQN,0,0,1,48,No phone service,DSL,No,Yes,Yes,No,No,No,12,0,0,34.7,1604.5,1.0
6559-PDZLR,0,1,1,26,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,1,1,1,98.65,2537.0,0.0
5899-OUVKV,0,1,1,31,No,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,1,94.5,2979.2,0.0
6960-HVYXR,0,1,1,1,Yes,Fiber optic,No,No,No,No,No,No,1,0,1,76.0,76.0,1.0
9796-MVYXX,1,1,1,14,No phone service,DSL,Yes,No,Yes,Yes,No,No,24,0,0,39.7,692.35,0.0
5356-CSVSQ,0,1,1,3,Yes,DSL,No,No,No,Yes,Yes,No,1,0,1,64.6,174.2,0.0
3545-CNWRG,0,0,0,49,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,1,98.35,4889.2,0.0
4445-KWOKW,0,1,1,42,Yes,DSL,Yes,Yes,No,No,No,No,12,1,0,60.15,2421.6,0.0
4860-IJUDE,0,1,1,13,No,Fiber optic,Yes,No,No,No,No,No,1,1,0,73.75,956.65,0.0
3804-RVTGV,0,0,0,50,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,0,103.85,5017.9,1.0
0701-RFGFI,0,0,0,49,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,0,95.4,4613.95,0.0
8325-QRPZR,0,1,1,7,No,Fiber optic,No,No,Yes,No,No,No,1,1,1,75.15,525.0,0.0
1099-BTKWT,0,0,1,68,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,12,1,1,54.4,3723.65,0.0
4759-TRPLW,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,1,0,1,70.4,70.4,1.0
5498-TXHLF,0,0,0,34,Yes,Fiber optic,No,No,Yes,No,Yes,No,1,0,1,87.45,2874.15,1.0
7552-KEYGT,0,0,1,27,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.55,520.55,0.0
7610-TVOPG,0,1,1,15,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,1,26.35,378.6,0.0
8185-UPYBR,0,0,1,6,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,75.5,438.0,1.0
6218-KNUBD,0,1,1,6,No,DSL,No,Yes,No,No,Yes,No,1,0,1,59.45,357.6,0.0
9365-SRSZE,1,0,1,27,No,Fiber optic,No,No,No,No,No,No,1,1,1,70.55,1943.9,0.0
2267-WTPYD,1,0,1,57,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,1,0,0,94.0,5438.95,0.0
1427-VERSM,0,0,1,56,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,1,1,1,98.7,5669.5,0.0
4716-HHKQH,1,0,1,20,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,0,1,107.05,2172.05,0.0
8395-ETZKQ,1,0,0,68,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.5,1193.55,0.0
5397-NSKQG,0,0,0,67,No phone service,DSL,Yes,No,No,No,Yes,Yes,24,0,0,50.9,3281.65,0.0
4282-YMKNA,0,1,1,9,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,74.75,706.6,1.0
1450-GALXR,0,1,1,10,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1,1,1,98.5,1058.25,1.0
5451-MHQOF,0,0,0,56,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,1,0,24.45,1431.65,0.0
0885-HMGPY,0,1,1,62,Yes,DSL,Yes,Yes,Yes,Yes,No,No,24,0,0,69.4,4237.5,0.0
4343-EJVQB,0,1,1,7,No,Fiber optic,Yes,No,No,No,No,No,1,0,0,74.35,533.6,0.0
5135-GRQJV,1,0,1,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,114.5,8331.95,0.0
4195-PNGZS,0,0,0,69,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,24.45,1718.2,0.0
7694-VLBWQ,0,0,1,67,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,12,0,1,104.1,7040.85,1.0
5046-NUHWD,1,0,1,29,No phone service,DSL,Yes,No,Yes,No,No,Yes,1,1,1,45.0,1228.65,0.0
5389-FFVKB,1,0,1,32,No,Fiber optic,No,No,No,No,No,Yes,1,1,0,80.3,2483.05,1.0
3195-TQDZX,0,1,1,3,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,1,20.25,61.45,0.0
8198-RKSZG,0,0,0,14,Yes,DSL,No,Yes,No,Yes,Yes,Yes,1,0,0,80.45,1137.05,0.0
5630-IXDXV,0,1,1,47,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,1,106.35,4849.1,0.0
3082-WQRVY,1,0,1,14,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.65,228.65,0.0
2080-CAZNM,1,1,1,41,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,1,104.4,4133.95,0.0
0872-JCPIB,0,1,1,17,Yes,DSL,Yes,No,No,No,No,Yes,1,0,0,65.75,1111.2,0.0
7105-BENQF,0,1,0,15,No,DSL,Yes,No,Yes,No,No,Yes,12,0,0,64.85,950.75,0.0
4374-YMUSQ,0,1,1,34,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,12,0,0,116.25,3899.05,0.0
6559-ILWKJ,0,0,1,71,No phone service,DSL,No,Yes,No,No,Yes,Yes,24,0,1,49.35,3515.25,1.0
0603-TPMIB,0,0,0,59,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,25.45,1534.05,0.0
9871-ELEYA,0,1,0,34,No,DSL,Yes,No,Yes,Yes,Yes,No,24,0,0,67.65,2339.3,0.0
3777-XROBG,0,0,0,58,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.55,1079.65,0.0
4021-RQSNY,1,0,1,29,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,1,98.5,3004.15,1.0
3128-YOVTD,0,0,0,51,No,Fiber optic,Yes,Yes,No,No,No,No,1,1,0,79.15,4018.55,0.0
7746-AWNQW,0,1,1,28,No phone service,DSL,No,No,Yes,Yes,No,No,1,1,0,35.75,961.4,0.0
6563-VNPMN,1,1,1,45,No,Fiber optic,Yes,Yes,No,Yes,No,No,1,1,0,85.7,3778.1,0.0
2014-MKGMH,0,1,1,46,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,12,1,1,101.1,4674.4,0.0
3873-NFTGI,0,1,1,14,Yes,DSL,No,Yes,No,No,No,No,1,1,0,55.5,767.55,0.0
8614-VGMMV,0,1,1,15,Yes,DSL,No,No,No,No,No,No,1,1,1,49.1,679.55,1.0
9139-TWBAS,0,0,1,26,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,12,0,0,47.85,1190.5,0.0
9257-AZMTZ,0,0,0,52,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.1,1078.75,0.0
0674-EYYZV,0,1,1,1,No,DSL,No,No,No,No,Yes,No,1,1,1,54.65,54.65,0.0
6082-OQFBA,0,0,0,23,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.65,436.9,0.0
5999-LCXAO,0,1,1,1,No phone service,DSL,Yes,No,No,No,No,No,1,0,0,29.9,29.9,0.0
6749-UTDVX,0,1,1,72,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,24,1,1,103.65,7634.8,0.0
1027-LKKQQ,0,0,0,72,No,DSL,Yes,No,Yes,Yes,Yes,Yes,24,1,0,80.45,5886.85,0.0
4760-XOHVN,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.45,19.45,1.0
0820-FNRNX,0,0,0,17,Yes,DSL,No,Yes,Yes,Yes,No,No,1,1,0,66.7,1077.05,0.0
2883-ILGWO,1,1,1,57,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,1,0,104.9,5913.95,0.0
7465-ZZRVX,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,1,1,1,70.35,70.35,0.0
4484-GLZOU,0,0,1,52,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,1,105.05,5624.85,1.0
5928-QLDHB,0,1,1,9,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,76.25,684.85,0.0
0697-ZMSWS,0,1,1,4,Yes,Fiber optic,No,No,No,No,No,Yes,1,1,1,85.65,338.9,1.0
8071-SBTRN,0,1,1,70,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,24,1,0,111.15,7737.55,0.0
4625-XMOYM,0,0,0,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,26.25,1988.05,0.0
2251-PYLPB,0,0,1,72,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,24,0,0,79.55,5810.9,0.0
3556-BVQGL,0,0,1,20,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,1,0,20.0,416.45,0.0
7480-QNVZJ,1,1,1,50,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,95.7,4816.7,1.0
3486-NPGST,0,1,1,36,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.55,620.75,0.0
0872-NXJYS,0,1,1,9,No,Fiber optic,No,No,No,No,No,Yes,1,1,1,79.55,723.4,1.0
2851-STERV,1,1,1,35,No,DSL,No,No,Yes,Yes,Yes,Yes,12,1,1,73.0,2471.25,0.0
8946-BFWSG,0,0,0,63,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,25.25,1573.05,0.0
2135-DQWAQ,0,1,1,5,No,Fiber optic,No,Yes,No,No,Yes,No,1,1,0,85.3,420.45,0.0
5989-AXPUC,0,0,1,68,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,24,0,0,118.6,7990.05,0.0
4361-BKAXE,0,1,1,41,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1,1,0,114.5,4527.45,1.0
2905-KFQUV,0,0,1,2,No,Fiber optic,No,No,No,No,No,No,1,1,0,70.4,154.8,0.0
2815-CPTUL,1,1,1,5,No,Fiber optic,No,No,No,No,No,No,1,1,0,70.25,331.9,1.0
4320-QMLLA,0,1,1,7,No,DSL,No,No,No,No,Yes,No,1,0,0,54.85,370.4,0.0
3669-WHAFY,0,0,1,71,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,115.15,8078.1,0.0
6818-DJXAA,0,1,0,10,No,Fiber optic,No,No,Yes,Yes,Yes,No,1,1,1,91.1,964.35,0.0
7538-GWHML,0,1,1,2,No,Fiber optic,No,No,No,No,No,No,1,0,1,69.65,145.15,1.0
8008-ESFLK,0,0,1,53,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,12,0,1,110.5,5835.5,0.0
5989-PGKJB,0,1,1,16,No,Fiber optic,No,Yes,No,No,No,Yes,1,1,1,86.25,1340.1,0.0
5839-SUYVZ,0,1,1,16,No,Fiber optic,No,No,No,Yes,No,No,1,1,0,74.55,1170.5,0.0
1031-IIDEO,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,1,1,1,70.85,70.85,1.0
5439-WIKXB,1,0,1,41,No,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,1,94.55,3851.45,0.0
7312-XSBAT,0,1,1,1,No,DSL,Yes,No,No,No,No,No,1,0,1,49.75,49.75,0.0
9432-RUVSL,0,1,1,48,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,24,1,0,102.5,4904.25,0.0
0567-XRHCU,0,0,0,69,No phone service,DSL,Yes,No,Yes,No,No,Yes,24,1,0,43.95,2960.1,0.0
9631-RXVJM,0,1,1,35,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.25,677.9,0.0
5060-TQUQN,0,0,0,30,Yes,Fiber optic,No,Yes,No,Yes,No,No,1,1,0,83.55,2570.2,0.0
9921-EZKBY,0,1,0,33,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,1,1,0,95.3,3275.15,0.0
2038-YSEZE,0,1,1,29,Yes,DSL,Yes,Yes,No,Yes,No,No,1,0,0,67.45,1801.1,0.0
5233-AOZUF,0,0,1,29,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,74.95,2149.05,0.0
1009-IRMNA,0,1,1,7,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.0,137.6,1.0
8242-JSVBO,0,1,1,7,No,DSL,No,No,No,No,No,No,1,1,0,44.65,322.5,0.0
7422-WNBTY,0,0,1,33,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,1,1,1,93.35,3092.0,0.0
8642-GVWRF,0,0,1,2,No,Fiber optic,No,Yes,Yes,No,No,No,1,0,0,79.7,165.0,1.0
7854-EDSSA,0,1,1,22,Yes,DSL,Yes,Yes,No,No,No,No,1,0,1,59.0,1254.7,1.0
3703-TTEPD,0,1,1,21,No,DSL,Yes,No,Yes,No,Yes,No,1,0,0,65.35,1424.4,0.0
