customerID,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1031-IIDEO,0,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,1,70.85,70.85,1.0
4585-HETAI,0,1,1,4,No,Fiber optic,No,No,Yes,No,0,1,1,1,73.75,325.45,1.0
1657-DYMBM,0,1,0,53,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.9,1110.05,0.0
1624-WOIWJ,0,0,0,10,No,Fiber optic,Yes,No,No,No,0,1,1,0,84.7,832.05,1.0
2916-BQZLN,0,0,0,19,Yes,Fiber optic,Yes,No,Yes,No,0,1,1,1,84.75,1651.95,0.0
7567-ECMCM,0,0,0,24,No,Fiber optic,No,No,No,No,0,1,1,0,79.85,2001.0,0.0
0675-NCDYU,0,1,1,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,1,0,116.4,8543.25,0.0
8207-VVMYB,0,1,0,70,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,26.0,2006.95,0.0
2640-LYMOV,0,0,0,2,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,19.65,38.8,0.0
3627-FCRDW,0,0,0,9,No,Fiber optic,No,No,No,No,0,1,0,1,71.0,672.55,1.0
4581-LNWUM,0,0,0,13,No phone service,DSL,No,No,Yes,No,0,1,0,1,49.15,649.4,0.0
3077-RSNTJ,0,1,1,6,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.7,113.5,0.0
4385-GZQXV,1,0,0,16,No,Fiber optic,No,No,No,Yes,0,1,1,1,94.45,1511.2,1.0
4199-QHJNM,1,1,0,67,Yes,Fiber optic,No,Yes,No,Yes,0,24,0,0,102.9,6989.7,0.0
4091-TVOCN,0,0,1,48,Yes,DSL,Yes,No,Yes,No,0,12,1,0,78.75,3682.45,0.0
9360-OMDZZ,0,0,0,24,Yes,Fiber optic,No,No,No,No,0,1,1,1,94.1,2322.85,0.0
1709-EJDOX,0,1,1,47,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.75,948.9,0.0
0895-DQHEW,0,1,0,54,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,104.3,5278.15,1.0
4140-WJAWW,0,0,0,5,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.85,108.05,1.0
7175-NTIXE,0,0,0,25,No,DSL,Yes,No,No,Yes,0,1,1,0,76.15,1992.95,0.0
4662-EKDPQ,0,0,0,2,Yes,DSL,No,No,No,No,0,1,0,0,62.05,118.3,1.0
7795-CFOCW,0,0,0,45,No phone service,DSL,Yes,No,Yes,Yes,0,12,0,0,42.3,1840.75,0.0
6837-HAEVO,0,1,1,69,Yes,Fiber optic,No,Yes,Yes,No,0,24,1,1,105.0,7297.75,0.0
1045-LTCYT,0,1,1,8,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,21.05,139.75,0.0
7558-IMLMT,0,1,1,67,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,20.8,1411.9,0.0
3988-RQIXO,1,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,1,91.3,91.3,1.0
6872-HXFNF,0,1,0,64,Yes,DSL,No,No,Yes,Yes,0,12,0,0,58.35,3756.45,0.0
0114-IGABW,0,1,0,71,No phone service,DSL,No,Yes,Yes,Yes,0,24,0,0,58.25,4145.9,0.0
5909-ECHUI,0,0,0,1,No,DSL,No,No,No,No,0,1,1,1,56.25,56.25,1.0
0496-AHOOK,0,1,0,24,No,DSL,Yes,No,No,Yes,0,12,0,0,74.4,1712.9,0.0
3161-GETRM,0,1,1,34,Yes,Fiber optic,No,No,Yes,No,0,1,1,0,90.05,3097.0,0.0
9185-TQCVP,0,1,0,14,Yes,Fiber optic,No,No,No,No,0,1,1,1,85.15,1139.2,1.0
2189-UXTKY,0,1,0,22,Yes,DSL,Yes,No,No,Yes,0,1,1,1,79.2,1742.75,1.0
1991-VOPLL,0,0,0,9,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.05,157.65,0.0
2040-VZIKE,0,1,0,49,Yes,Fiber optic,Yes,No,No,No,0,1,1,0,100.85,4847.35,0.0
4903-CNOZC,0,0,0,29,Yes,DSL,No,Yes,Yes,No,0,12,0,0,70.9,1964.6,0.0
1998-VHJHK,0,0,0,27,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.15,501.35,0.0
5327-CNLUQ,0,1,0,48,Yes,Fiber optic,Yes,Yes,Yes,No,0,24,1,0,96.9,4473.45,0.0
7873-CVMAW,0,0,0,72,Yes,DSL,Yes,Yes,Yes,Yes,0,24,0,0,88.55,6362.35,0.0
1116-FRYVH,0,1,1,48,No phone service,DSL,Yes,Yes,No,Yes,0,24,0,0,39.4,1978.65,0.0
9097-ZUBYC,0,1,0,14,No,DSL,No,No,No,Yes,0,1,0,0,48.8,664.4,0.0
3205-MXZRA,0,0,0,26,No,DSL,No,No,No,Yes,0,12,0,0,59.45,1507.0,0.0
6734-JDTTV,0,1,1,65,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,19.85,1267.05,0.0
8626-PTQGE,0,0,0,69,No phone service,DSL,Yes,Yes,No,Yes,0,24,1,0,60.05,4176.7,0.0
4922-CVPDX,0,1,0,26,No,DSL,No,Yes,Yes,No,0,24,1,0,73.5,1905.7,0.0
5562-BETPV,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.65,19.65,0.0
7929-DMBCV,0,1,0,20,No,Fiber optic,No,No,Yes,Yes,0,1,1,0,81.0,1683.7,0.0
9624-EGDEQ,0,0,0,37,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.8,813.3,0.0
4081-DYXAV,0,0,0,19,No phone service,DSL,No,No,No,No,0,12,1,0,44.85,893.55,1.0
9896-UYMIE,0,0,0,66,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,12,1,0,114.3,7383.7,0.0
8216-AZUUZ,0,1,1,42,No,Fiber optic,No,No,Yes,Yes,0,24,1,1,100.4,4303.65,0.0
9758-MFWGD,1,1,1,48,No phone service,DSL,No,Yes,No,No,0,12,0,0,29.9,1388.75,0.0
5949-HGVJL,0,1,0,26,No,DSL,No,Yes,No,Yes,0,1,1,1,73.05,1959.5,0.0
2428-HYUNX,1,1,0,44,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,19.35,847.25,0.0
5322-ZSMZY,0,1,1,31,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.75,755.6,0.0
8590-OHDIW,0,1,1,38,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,20.3,749.35,0.0
3223-WZWJM,0,0,0,26,Yes,Fiber optic,No,No,No,No,0,1,1,1,83.95,2254.2,1.0
8372-JUXUI,0,0,1,1,Yes,Fiber optic,No,No,No,No,0,1,1,1,74.35,74.35,1.0
5140-FOMCQ,0,1,0,59,Yes,Fiber optic,Yes,Yes,Yes,No,0,12,1,0,109.15,6557.75,0.0
0022-TCJCI,1,0,0,45,No,DSL,Yes,No,Yes,No,0,12,0,0,62.7,2791.5,1.0
5536-RTPWK,0,1,0,49,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,99.05,4853.75,1.0
3370-GQEAL,0,1,1,30,Yes,Fiber optic,No,No,No,No,0,1,0,1,85.45,2509.95,0.0
8084-OIVBS,0,0,0,11,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,20.0,211.95,0.0
2393-DIVAI,0,0,0,3,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,20.0,61.7,0.0
0820-FNRNX,0,1,1,17,Yes,DSL,No,Yes,Yes,Yes,0,1,1,0,66.7,1077.05,0.0
9746-MDMBK,0,1,1,47,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,12,1,0,113.45,5317.8,0.0
0107-WESLM,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,1,19.85,19.85,1.0
5997-OPVFA,0,1,0,72,Yes,DSL,Yes,Yes,Yes,Yes,0,24,1,0,89.05,6254.45,0.0
3799-ISUZQ,0,1,1,7,No,Fiber optic,No,No,No,No,0,1,1,0,69.95,529.5,1.0
3769-MHZNV,0,1,1,33,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.1,670.35,0.0
1559-DTODC,0,0,0,19,No phone service,DSL,No,No,No,No,0,1,1,0,25.15,468.35,0.0
9068-FHQHD,0,1,1,40,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.15,777.35,0.0
9283-LZQOH,0,1,1,13,Yes,Fiber optic,No,No,No,No,0,1,1,0,74.4,896.75,1.0
7581-EBBOU,0,0,0,60,No,DSL,No,Yes,Yes,Yes,0,12,1,0,70.15,4224.7,0.0
2862-JVEOY,0,0,0,6,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.15,124.4,0.0
4075-JFPGR,0,1,0,51,No,Fiber optic,Yes,Yes,Yes,No,0,12,1,1,93.5,4619.55,0.0
4929-ROART,0,0,0,18,Yes,DSL,Yes,No,No,No,0,1,0,0,56.25,969.85,0.0
0324-BRPCJ,1,1,0,68,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,100.2,6851.65,1.0
3429-IFLEM,0,0,0,71,No,DSL,Yes,Yes,Yes,Yes,0,24,0,0,77.35,5550.1,0.0
4774-HHGGS,0,1,0,30,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.05,637.55,0.0
9921-EZKBY,0,0,1,33,Yes,Fiber optic,Yes,No,Yes,No,0,1,1,0,95.3,3275.15,0.0
6923-EFPNL,0,0,0,4,Yes,DSL,No,No,No,No,0,1,0,0,51.75,201.1,1.0
6616-AALSR,0,1,1,65,Yes,Fiber optic,Yes,No,Yes,No,0,24,1,0,104.3,6725.3,0.0
0379-DJQHR,0,1,1,67,No,DSL,Yes,Yes,Yes,No,0,24,0,0,81.35,5398.6,0.0
4177-JPDFU,0,0,0,12,No phone service,DSL,No,Yes,No,Yes,0,1,0,0,34.0,442.45,0.0
6954-OOYZZ,0,1,0,18,No,DSL,No,No,No,No,0,1,1,0,44.35,768.05,0.0
8071-SBTRN,0,0,0,70,Yes,Fiber optic,Yes,Yes,Yes,No,0,24,1,0,111.15,7737.55,0.0
8229-BUJHX,0,1,1,71,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.5,1500.95,0.0
4701-LKOZD,0,0,0,70,Yes,DSL,Yes,Yes,Yes,Yes,0,24,0,0,89.75,6367.2,0.0
5549-ZGHFB,0,1,1,50,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,24.95,1261.45,0.0
7495-OOKFY,1,1,0,8,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,80.65,633.3,1.0
6101-IMRMM,0,0,1,6,No,Fiber optic,No,No,Yes,No,0,1,0,0,94.5,575.45,1.0
0263-FJTQO,0,1,1,50,Yes,DSL,Yes,No,No,Yes,0,24,1,0,70.5,3486.65,0.0
3635-QQRQD,0,0,0,62,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,20.05,1201.65,0.0
4083-BFNYK,1,1,0,38,Yes,Fiber optic,Yes,Yes,No,No,0,12,0,0,95.0,3591.25,0.0
1447-GIQMR,0,1,0,1,No,Fiber optic,No,No,No,No,0,1,1,1,69.15,69.15,1.0
5605-XNWEN,1,1,0,72,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,25.0,1802.55,0.0
4060-LDNLU,0,0,0,7,Yes,Fiber optic,No,No,No,No,0,1,0,1,96.2,639.7,0.0
1354-YZFNB,0,1,1,4,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.55,68.8,0.0
3137-LUPIX,0,0,0,4,Yes,DSL,No,No,No,Yes,0,1,1,0,64.4,253.0,0.0
1370-GGAWX,0,0,0,46,Yes,Fiber optic,No,Yes,Yes,No,0,12,1,1,94.15,4408.45,0.0
2039-JONDJ,0,0,0,27,No,DSL,Yes,Yes,No,No,0,12,0,0,55.45,1477.65,0.0
6559-PDZLR,0,0,0,26,No,Fiber optic,No,No,Yes,Yes,0,1,1,1,98.65,2537.0,0.0
6892-EZDTG,0,1,0,4,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,91.65,365.4,1.0
0559-CKHUS,0,1,0,29,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,19.55,521.8,0.0
0602-DDUML,0,0,0,57,No,DSL,No,Yes,Yes,Yes,0,24,0,0,69.75,3894.4,0.0
2834-JRTUA,0,0,0,71,Yes,Fiber optic,Yes,No,Yes,Yes,0,24,1,1,108.05,7532.15,1.0
2840-XANRC,1,1,0,24,No,Fiber optic,No,No,Yes,No,0,1,1,1,93.15,2231.05,1.0
8565-HBFNN,0,1,0,69,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,12,1,0,107.2,7317.1,0.0
1431-CYWMH,0,1,1,22,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.05,454.05,0.0
5133-POWUA,0,0,0,1,No,DSL,No,No,No,No,0,1,1,0,45.8,45.8,0.0
2478-EEWWM,0,1,0,59,No phone service,DSL,No,No,No,No,0,1,1,1,44.3,2666.75,0.0
9134-WYRVP,0,0,0,51,No,Fiber optic,Yes,No,No,No,0,12,0,0,86.35,4267.15,0.0
1092-WPIVQ,0,1,1,18,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.1,428.45,0.0
7291-CDTMJ,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,19.65,19.65,0.0
7932-WPTDS,1,1,0,1,No phone service,DSL,No,No,No,No,0,1,1,1,24.8,24.8,1.0
0178-CIIKR,0,0,0,3,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.95,58.0,0.0
8374-XGEJJ,1,1,0,43,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,101.0,4388.4,1.0
1016-DJTSV,1,0,0,8,No,Fiber optic,No,No,No,No,0,1,1,1,69.7,572.85,0.0
2586-CWXVV,0,1,0,54,No phone service,DSL,No,Yes,No,No,0,1,0,1,30.4,1621.35,0.0
9091-WTUUY,0,1,1,64,No,DSL,Yes,No,Yes,Yes,0,24,0,0,69.25,4447.75,0.0
2637-FKFSY,0,1,0,3,No,DSL,No,No,No,No,0,1,1,0,46.1,130.15,0.0
3521-MNKLV,0,0,0,24,No,DSL,No,No,Yes,No,0,1,1,0,49.7,1167.8,0.0
6137-MFAJN,0,0,0,48,No phone service,DSL,Yes,Yes,No,No,0,1,1,1,44.8,2104.55,0.0
0471-ARVMX,1,1,0,62,Yes,Fiber optic,Yes,No,Yes,No,0,12,1,1,104.85,6312.9,0.0
0141-YEAYS,1,0,0,27,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,0,86.45,2401.05,0.0
1707-HABPF,1,0,0,46,No,Fiber optic,No,Yes,Yes,No,0,12,1,0,91.3,4126.35,0.0
6584-VQMYT,0,0,1,27,No,DSL,Yes,Yes,No,No,0,12,0,0,56.2,1567.55,0.0
2122-YWVYA,0,0,0,18,No,Fiber optic,Yes,No,No,No,0,1,1,1,75.4,1380.4,0.0
2320-TZRRH,0,0,0,20,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.5,403.15,0.0
6242-FEGFD,0,1,0,66,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,0,0,96.6,6424.25,0.0
0314-TKOSI,0,0,0,6,No,DSL,Yes,Yes,No,No,0,1,0,0,55.15,322.9,0.0
7754-IXRMC,0,0,0,1,No,DSL,No,No,No,No,0,1,0,0,45.35,45.35,0.0
2786-GCDPI,1,0,0,50,Yes,Fiber optic,No,No,Yes,Yes,0,1,1,1,104.95,5222.35,0.0
3426-NIYYL,0,0,0,15,Yes,DSL,No,No,No,No,0,1,0,1,51.55,765.5,1.0
3756-VNWDH,1,1,0,65,Yes,Fiber optic,Yes,No,No,No,0,12,1,1,100.75,6674.65,0.0
3486-NPGST,0,0,0,36,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.55,620.75,0.0
3675-EQOZA,0,0,0,5,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.65,93.55,0.0
3323-CPBWR,0,0,0,23,Yes,Fiber optic,No,No,Yes,Yes,0,1,1,0,96.9,2085.45,0.0
0259-GBZSH,0,0,0,2,Yes,Fiber optic,No,No,No,No,0,1,1,1,85.65,181.5,1.0
4942-VZZOM,0,1,0,64,Yes,DSL,Yes,No,No,No,0,12,1,0,66.15,4392.5,0.0
6996-KNSML,0,0,0,1,No,Fiber optic,No,No,Yes,No,0,1,1,1,74.9,74.9,1.0
5261-QSHQM,0,0,0,4,No phone service,DSL,No,No,No,No,0,1,1,1,24.45,86.6,1.0
1764-VUUMT,0,0,1,66,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.95,1269.1,0.0
3352-RICWQ,0,1,1,9,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.75,210.65,0.0
4550-VBOFE,1,1,0,70,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,102.95,7101.5,1.0
2223-KAGMX,0,0,0,15,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.4,289.3,1.0
4690-LLKUA,1,0,0,17,No,DSL,No,No,No,No,0,1,1,1,45.05,770.6,1.0
5825-XJOCM,0,0,1,48,Yes,DSL,Yes,Yes,Yes,No,0,12,1,0,64.4,3035.35,0.0
8992-JQYUN,0,1,0,1,No phone service,DSL,No,No,Yes,No,0,1,1,1,50.35,50.35,1.0
6918-UMQCG,0,0,0,5,No,Fiber optic,No,No,No,No,0,1,0,1,80.2,384.25,0.0
1767-TGTKO,0,1,1,8,No,DSL,No,No,No,No,0,1,1,1,45.45,411.75,0.0
4128-ETESU,1,1,0,47,Yes,Fiber optic,No,No,Yes,No,0,1,0,1,99.7,4747.2,0.0
2160-GPFXD,0,1,1,54,Yes,DSL,Yes,Yes,No,Yes,0,24,1,0,65.65,3566.7,0.0
8450-LUGUK,0,1,1,37,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,24.1,861.85,0.0
8741-LQOBK,0,1,1,46,No phone service,DSL,Yes,Yes,No,No,0,1,0,0,35.05,1620.25,0.0
1042-HFUCW,0,0,1,25,No,DSL,No,Yes,No,Yes,0,12,1,0,54.75,1266.35,0.0
8258-GSTJK,1,0,0,3,Yes,Fiber optic,No,No,No,No,0,1,1,1,77.0,237.75,1.0
5930-GBIWP,0,0,0,69,Yes,DSL,Yes,Yes,Yes,Yes,0,24,1,0,81.5,5553.25,0.0
6168-WFVVF,1,0,0,3,No,Fiber optic,No,No,No,No,0,1,1,1,70.3,235.5,1.0
3481-JHUZH,0,1,0,41,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,80.25,3439.0,0.0
3090-QFUVD,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.3,20.3,0.0
4334-HOWRP,1,1,0,72,No phone service,DSL,Yes,Yes,Yes,Yes,0,24,1,0,64.95,4546.0,0.0
6648-INWPS,0,1,1,16,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,1,20.15,341.35,0.0
2226-ICFDO,0,1,1,72,Yes,DSL,Yes,No,Yes,Yes,0,24,1,0,85.9,6110.75,0.0
0702-PGIBZ,0,0,1,4,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,101.7,364.55,1.0
8623-TMRBY,1,1,1,51,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,84.2,4146.05,1.0
1167-OYZJF,1,1,0,67,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,20.05,1263.05,0.0
6127-ISGTU,0,1,0,16,Yes,Fiber optic,No,No,No,No,0,1,1,1,84.95,1378.25,1.0
8434-VGEQQ,0,1,1,61,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.55,1305.95,0.0
2706-QZIHY,0,1,0,15,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.2,387.9,0.0
1635-NZATJ,1,1,0,71,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.45,1789.65,0.0
0191-ZHSKZ,1,0,0,30,No,DSL,Yes,Yes,No,No,0,1,1,1,74.75,2111.3,0.0
1794-HBQTJ,0,0,0,1,No,DSL,Yes,No,No,No,0,1,1,0,48.6,48.6,1.0
5597-GLBUC,0,0,0,1,No,Fiber optic,No,No,Yes,No,0,1,1,1,85.45,85.45,1.0
5846-NEQVZ,0,1,1,71,No,DSL,Yes,No,Yes,Yes,0,24,1,0,70.85,4973.4,0.0
7206-GZCDC,1,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,1,69.25,69.25,1.0
9933-QRGTX,0,1,0,60,No,Fiber optic,Yes,No,No,Yes,0,24,1,1,97.2,5611.75,0.0
5778-BVOFB,0,0,0,9,No,DSL,No,No,No,Yes,0,1,1,0,59.5,530.05,0.0
5845-BZZIB,0,1,1,35,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.1,655.3,0.0
8905-IAZPF,0,1,0,69,No,Fiber optic,No,Yes,No,No,0,12,1,0,95.65,6744.2,0.0
3771-PZOBW,0,0,0,20,Yes,Fiber optic,No,No,Yes,No,0,1,1,0,90.7,1781.35,0.0
8329-IBCTI,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.65,19.65,1.0
7544-ZVIKX,0,1,1,58,Yes,Fiber optic,No,No,Yes,Yes,0,12,1,0,105.05,6004.85,0.0
8132-YPVBX,0,0,0,6,No,Fiber optic,No,Yes,No,No,0,1,1,0,85.95,514.6,0.0
3834-XUIFC,0,0,0,7,Yes,Fiber optic,No,No,No,No,0,1,1,0,85.2,602.55,1.0
3845-JHAMY,0,1,1,16,No phone service,DSL,No,No,No,No,0,1,1,0,35.5,552.7,0.0
8823-RLPWL,0,1,0,72,Yes,Fiber optic,Yes,Yes,Yes,No,0,24,1,0,110.65,8065.65,0.0
0021-IKXGC,1,0,0,1,Yes,Fiber optic,No,No,No,No,0,1,1,1,72.1,72.1,0.0
9874-QLCLH,0,1,1,17,Yes,Fiber optic,Yes,No,Yes,No,0,1,1,1,104.2,1743.5,1.0
1043-UXOVO,0,0,0,71,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,1,0,113.15,7993.3,0.0
2578-JQPHZ,0,0,0,44,No,Fiber optic,No,No,Yes,Yes,0,24,0,0,100.1,4378.35,0.0
9620-QJREV,0,0,1,47,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,20.55,1013.05,0.0
1299-AURJA,0,1,1,70,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,24.7,1685.9,0.0
2925-VDZHY,0,1,1,72,Yes,DSL,Yes,Yes,Yes,Yes,0,24,0,0,88.7,6501.35,0.0
7576-OYWBN,1,0,0,3,Yes,Fiber optic,No,No,No,No,0,1,1,1,76.05,231.8,1.0
3030-ZKIWL,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.05,20.05,0.0
0015-UOCOJ,1,0,0,7,No,DSL,Yes,No,No,No,0,1,1,1,48.2,340.35,0.0
8382-SHQEH,0,1,0,8,Yes,Fiber optic,No,No,No,No,0,1,1,1,84.9,764.95,1.0
5028-HTLJB,1,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.05,20.05,1.0
2645-QTLMB,0,0,0,7,No,Fiber optic,No,Yes,No,No,0,1,1,1,94.25,669.0,1.0
5324-KTGCG,0,1,0,71,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,1,20.85,1539.75,0.0
6258-NGCNG,0,0,0,7,Yes,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,23.5,173.0,0.0
1335-MXCSE,0,1,1,55,No,DSL,No,No,Yes,Yes,0,24,1,0,55.25,3119.9,0.0
3806-YAZOV,0,0,0,3,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,18.8,56.0,0.0
2550-AEVRU,0,1,1,57,No,DSL,Yes,Yes,No,No,0,12,0,1,53.45,3053.0,0.0
6627-CFOSN,0,0,0,59,Yes,Fiber optic,Yes,Yes,Yes,No,0,1,1,0,99.45,5623.7,0.0
4719-UMSIY,0,0,1,6,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.65,100.9,0.0
2656-FMOKZ,1,0,0,15,Yes,Fiber optic,No,No,No,No,0,1,1,0,74.45,1145.7,1.0
3755-JBMNH,1,1,0,16,No,Fiber optic,No,No,No,No,0,1,1,0,71.8,1167.8,1.0
9496-IVVRP,0,1,1,11,No,DSL,Yes,No,No,No,0,1,0,0,51.0,581.7,0.0
6974-DAFLI,0,1,0,55,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,1,19.7,1140.05,0.0
7359-WWYJV,0,1,0,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,0,0,114.45,8375.05,0.0
7812-FZHPE,0,1,1,17,Yes,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,24.1,409.9,1.0
4905-JEFDW,0,0,0,11,No phone service,DSL,No,No,Yes,No,0,12,1,1,41.6,470.6,1.0
8050-XGRVL,0,1,1,62,No,DSL,Yes,No,Yes,No,0,12,0,0,54.75,3425.35,0.0
8065-YKXKD,0,0,0,10,Yes,Fiber optic,No,No,No,No,0,1,1,1,74.75,799.65,1.0
4378-MYPGO,0,1,1,68,No,Fiber optic,Yes,Yes,Yes,No,0,24,1,0,105.25,7173.15,0.0
0883-EIBTI,0,0,0,2,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.5,31.55,1.0
8699-ASUFO,1,1,0,7,Yes,Fiber optic,No,No,No,No,0,1,1,0,74.4,527.9,1.0
8938-UMKPI,0,0,0,47,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,106.4,5127.95,1.0
2866-IKBTM,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.55,19.55,0.0
4632-PAOYU,0,1,1,22,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.95,433.5,0.0
4361-FEBGN,0,0,0,48,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.15,982.95,0.0
7850-THJMU,0,1,1,26,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.65,494.9,0.0
1685-VAYJF,0,0,0,11,No,DSL,No,No,No,No,0,1,0,0,45.2,492.0,0.0
2811-POVEX,1,1,1,23,No,Fiber optic,No,Yes,Yes,No,0,1,1,0,88.45,2130.55,0.0
1768-HNVGJ,1,0,0,45,Yes,DSL,Yes,No,No,Yes,0,1,1,1,70.05,3062.45,0.0
2462-XIIJB,0,0,0,5,Yes,Fiber optic,No,No,Yes,No,0,1,1,1,92.5,452.7,1.0
7901-TBKJX,1,0,0,56,Yes,Fiber optic,No,No,Yes,No,0,1,1,1,101.05,5594.0,0.0
1307-ATKGB,0,0,0,24,No,Fiber optic,No,Yes,Yes,No,0,1,1,1,89.55,2187.15,0.0
6121-VZNQB,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,19.1,19.1,1.0
1794-SWWKL,0,1,1,15,Yes,DSL,No,No,Yes,Yes,0,1,1,0,59.65,867.1,0.0
6288-CHQJB,0,1,1,54,No,DSL,Yes,No,Yes,Yes,0,24,0,0,69.95,3871.85,0.0
5956-YHHRX,1,0,0,21,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,104.35,2271.85,0.0
3338-CVVEH,0,0,0,12,Yes,Fiber optic,No,No,No,No,0,1,0,1,94.55,1173.55,0.0
